0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,1
0,0
0,0
0,0
0,1
0,0
0,1
1,1
0,1
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1,1
0,0
0,0
0,0
0,0
0,0
0,1
0,0
1,1
0,0
0,0
1,1
1,1
1,1
0,0
0,0
0,0
1,1
1,1
1,2
0,2
0,0
1,2
1,2
0,0
1,2
0,1
0,0
2,3
0,0
0,1
1,2
1,2
2,2
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,1
0,0
0,0
0,0
0,0
1,1
1,2
1,1
0,0
1,1
0,0
0,0
0,0
1,1
1,2
1,2
1,2
2,3
0,0
1,2
0,0
2,2
0,3
1,1
0,0
2,4
1,2
0,0
2,4
1,1
3,3
0,0
2,4
1,1
1,1
1,1
1,3
2,6
1,5
2,3
1,3
0,0
2,2
2,4
0,1
1,1
2,4
0,0
0,0
0,0
0,0
0,0
2,4
0,0
0,1
0,1
2,2
0,0
0,0
0,0
0,0
0,0
0,1
1,2
0,0
0,2
0,0
1,1
1,2
0,3
0,1
0,0
1,3
0,1
0,0
1,5
0,0
3,11
2,2
0,2
0,1
0,0
0,0
0,0
0,0
0,1
0,1
0,0
1,1
0,0
0,0
0,0
2,3
1,2
0,0
0,0
0,0
2,2
0,0
2,2
0,0
0,0
1,1
0,1
0,0
0,0
1,1
0,0
0,0
4,5
0,1
0,0
4,7
0,0
2,3
0,0
3,8
3,3
2,2
0,1
1,1
0,0
0,1
1,1
1,1
4,5
0,2
1,1
0,0
0,0
2,4
1,1
0,0
0,5
0,3
0,0
0,0
1,1
0,0
0,0
0,2
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,1
0,0
0,0
0,0
0,0
1,1
0,0
0,0
0,0
1,1
0,0
1,1
0,0
0,0
0,0
0,0
0,0
0,1
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,1
0,0
0,0
0,0
0,0
1,1
1,1
0,0
0,0
1,1
1,1
0,0
0,0
1,1
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,1
0,0
1,1
0,0
0,0
0,0
0,0
0,0
0,0
1,1
0,0
0,1
0,1
1,1
0,0
0,0
2,2
0,0
0,0
0,0
0,0
0,0
1,1
2,2
0,0
1,1
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,2
0,0
1,1
0,0
1,1
1,2
0,0
2,2
0,0
