1,1
1,1
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1,1
0,0
0,1
0,0
0,0
2,2
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1,1
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1,1
1,1
0,0
0,0
3,3
0,0
1,1
0,0
1,1
0,2
0,0
0,0
1,2
0,0
1,1
1,2
0,2
1,1
0,0
0,0
0,1
0,0
1,3
0,0
1,1
5,10
0,0
4,6
5,5
1,2
1,1
0,0
0,0
0,0
1,1
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1,3
0,0
1,1
4,5
2,3
1,1
0,0
0,0
0,0
0,0
5,7
4,7
3,7
2,3
0,0
0,1
0,0
1,1
0,3
1,1
0,0
6,12
4,7
0,0
10,14
1,3
8,16
1,1
8,17
2,3
0,0
0,1
5,8
6,7
5,9
4,5
1,6
1,1
1,2
3,5
1,2
0,0
1,2
0,0
0,0
0,0
0,1
0,0
10,15
0,0
7,11
1,2
5,10
0,0
0,0
0,0
0,0
3,3
0,1
3,5
0,0
1,2
0,1
2,2
0,2
0,0
1,2
0,0
0,0
0,1
0,0
4,8
0,2
5,7
4,8
5,6
0,0
0,0
0,2
0,3
0,0
0,0
2,2
1,4
0,0
0,0
0,0
0,0
1,3
0,2
0,0
0,0
0,0
2,2
1,1
0,0
0,0
0,0
2,2
0,0
0,0
2,4
0,0
3,3
3,3
2,5
0,1
2,2
9,11
0,1
5,5
0,0
7,13
7,12
3,6
1,2
0,1
1,1
0,2
3,4
0,0
4,10
1,4
2,2
0,0
1,1
5,7
1,2
0,0
2,5
2,3
3,5
2,2
0,0
0,0
0,1
2,3
0,0
0,0
0,1
0,0
0,0
0,1
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
2,3
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1,1
1,1
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1,1
1,1
0,0
1,1
2,5
3,4
0,0
1,1
1,2
0,0
0,0
1,2
0,0
0,0
0,0
0,0
0,2
0,0
0,0
0,1
0,1
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1,1
0,0
0,0
0,1
2,4
0,0
0,1
0,0
0,0
0,0
0,0
1,1
0,0
0,0
0,0
0,0
0,0
0,3
0,0
0,0
1,1
0,0
0,0
0,0
0,0
0,1
0,0
0,0
0,0
0,0
0,1
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1,1
0,0
2,2
0,0
1,3
1,2
3,6
0,0
3,6
0,0
1,3
2,3
0,2
0,0
3,4
1,3
0,0
1,1
3,4
2,4
0,0
0,0
0,1
0,0
0,0
0,0
2,3
0,1
0,0
2,3
2,2
3,6
1,1
0,1
0,0
1,1
4,5
3,4
1,3
1,1
4,4
0,0
0,0
0,0
0,2
0,0
0,0
3,3
1,3
0,2
0,0
0,0
0,0
0,1
0,1
0,1
0,0
0,0
0,0
4,11
0,0
1,3
0,0
0,0
0,0
