fn,pid,host,thread,λsl1,λsl2,λtl1,λtl2,cv_logll,cv_logll_std,time,alpha,gen,prev_pred,prev_sd,prim_norm,dual_norm,steps,final_pred,final_sd
04.csv,111622,c460-002,"1, 2, 3, 4, 5",0.015914241214840107,3.1629525327779353,0.10864787785499275,0.023153385372808585,-0.25208110973224895,0.004728105205049054,1201.2280921128,0.2414581315722141,1,-Inf,0.0,0.08013898849261528,0.004293706613194637,1296.8,-0.25276566531328537,0.002836528886928757
04.csv,111622,c460-002,"6, 7, 8, 9, 10",0.06553748972425917,0.00031305584602088943,0.8767974030892436,0.006093747451606885,-0.2514335192424074,0.005190277072917184,1201.2688877378,0.21990649668808251,1,-Inf,0.0,0.07986973338338367,0.0059015214172904,1350.2,-0.2545648613800031,0.0009570358090231564
04.csv,111622,c460-002,"11, 12, 13, 14, 15",0.037788479038632625,0.00025499512581736975,1.7713629646965634,1.3704230352724471,-0.2521272813019494,0.00480974540655484,1201.2265055840003,0.24672630898833509,1,-Inf,0.0,0.21010880317726924,0.07681802906157212,1331.2,-0.2515185423135656,0.0022634798635067423
04.csv,111622,c460-002,"16, 17, 18, 19, 20",0.02995624243370527,0.0033417656776536507,0.02562307758315875,0.0007909209195616556,-0.27675123922042333,0.008224247794723373,1201.3135470538,0.039480333962107365,1,-Inf,0.0,1.3529613723922427,0.05892683330284927,1326.2,-0.2552201994190737,0.0006351244018379189
04.csv,111622,c460-002,"21, 22, 23, 24, 25",0.19678645207593742,0.0031045126039298335,0.3248770459068831,0.0007256302651069845,-0.25232244943277315,0.00507390898304898,1201.3701383662,0.29216433920237905,1,-Inf,0.0,0.013945602626996931,0.00141667263826799,1361.2,-0.25527524637432175,0.0007072417401458967
04.csv,111622,c460-002,"26, 27, 28, 29, 30",0.4631630019124495,0.010276209471015268,0.14905655466383863,0.4935954243123636,-0.2540344914445327,0.004854831349066195,1201.2436627608,0.42775780902620325,1,-Inf,0.0,0.026454819282689147,0.004538727689263605,1354.6,-0.2550720751062976,0.0009184569381605078
04.csv,111622,c460-002,"1, 2, 3, 4, 5",0.5789278773850389,0.001313811973760701,2.859138734687669,0.0014572665237967458,-0.2554850518094519,0.004728575717590076,1058.9812883476,0.6262802081952645,2,-0.24253095377716907,0.004446215674658648,0.00072881248853371,0.000992538742938569,1281.8,-0.252341100776734,0.0026988075107570327
04.csv,111622,c460-002,"6, 7, 8, 9, 10",3.4792744542916134,0.0022244612104679014,0.7424794176261095,0.00025147301266096814,-0.2557050789900042,0.004660250148764759,1197.6286705733999,1.0489757596245781,2,-0.24475044392921225,0.005970154876188762,0.0004920849221707609,0.0018113439240080528,1538.0,-0.2527495721644377,0.0029818588089434
04.csv,111622,c460-002,"11, 12, 13, 14, 15",1.4143822161339195,0.0013610089458021995,3.033870223607433,0.0001141337555842284,-0.25566572859904435,0.004668033577458221,1132.549081041,0.688908229014791,2,-0.24374337845996913,0.006530607511006655,0.00029822375694155487,0.000994867979244757,1408.4,-0.25212367052198476,0.0028776493269470496
04.csv,111622,c460-002,"16, 17, 18, 19, 20",3.060341666577907,0.0008032597542146244,1.9973317980240304,0.0008333424840750525,-0.25570385836721204,0.004660730607655765,1108.2605466569998,0.7729550329545957,2,-0.2429446180733723,0.006408451445370256,0.00021889285692953397,0.0009943923503487673,1407.0,-0.25226592073205656,0.0029664652536483863
