λsl1,λsl2,λtl1,λtl2,cvlogll,final_pred,final_band
-1.0737440331653827,0.25020406751315605,-1.8012713068737514,-3.9286021525681836,-0.3363839196301521,-0.33648126261532735,0.00012711272420955788
-1.660372890112895,0.5374484925269876,-1.7770191619117335,-0.10118336345484824,-0.3354420568472008,-0.3354781423232259,6.748383138304031e-5
0.47691225582383767,-2.046149753579522,0.7028948947354596,0.4308771185852418,-0.34583179805948455,-0.3456341696158591,0.00013093488977110408
-0.1150526932478819,-2.1375946400159007,0.2583886762572498,-0.4261850665498166,-0.34071280898016465,-0.3407774630007621,0.0001263093540272898
-0.5293090884857694,0.6020419599278393,-1.2002556126236228,-0.2968571653705956,-0.3367960906060393,-0.3368862387626385,0.00010492939341133537
-1.388212265359318,-2.7935859418059588,0.4791632116955627,-1.7653936432282546,-0.33729932434563276,-0.33749977414392685,0.00012624896673070797
-1.7576590595980472,-3.5784978309802047,-1.37805298857105,0.10575331138336799,-0.340051186334582,-0.3400256010604783,0.00013302991528469274
-0.13043465561410494,-3.0640208481390365,-1.594487591873616,-3.935389934481017,-0.3386951885532296,-0.3390052627158787,0.0001305004982965682
-1.90612671665033,0.5149253130911928,-0.27495407418911594,-2.921194948586883,-0.33573882875705774,-0.3356971123075513,0.00010603219354891758
-0.08098237826900248,0.6021992068258708,-0.14624469150473995,-2.0560793413183505,-0.33960930975780845,-0.33952628874957935,0.00013013968655413785
-0.9183092341513721,-0.41669497493840435,-1.0545045914650908,-1.5895120195417638,-0.3353001127453096,-0.33561513095116624,6.937180749805411e-5
-1.363187156055078,-2.3289913677983836,-1.234813878598699,-3.2098958372538853,-0.3423491544815617,-0.3419755454716496,0.0001304088571679833
-1.7935302741795167,0.29233701514025423,-0.5665787207829638,-1.1226793276480445,-0.3351055695840385,-0.3351712085830091,6.020882316816433e-5
-1.6462597492355022,0.1583641394635711,-0.7681203882850949,0.13576154041900426,-0.33493277916593805,-0.33488387256389596,4.228164049760219e-5
-1.8607795996117715,-0.28639004248337496,-1.048628042549878,-1.0063359352179089,-0.334709248128051,-0.3346149386517535,2.4430694715959467e-5
-1.8257748131409675,-0.411613438478998,-0.4808256930348298,-1.239487696089808,-0.3346392657612289,-0.33469949816540107,2.8692015596590784e-5
-0.45725905931591004,-0.8243255671982821,-0.6232299070820695,-1.5184068357541172,-0.3368188354756487,-0.33677000024831855,0.00010661124083144361
-1.7331928516476418,-1.1453600519631677,-1.6026669503910829,-0.1462728369126003,-0.33560814410164763,-0.33534441568304013,5.71423481173886e-5
-1.7611383890549503,-0.10559829135496603,-0.8493217734810363,0.4323190020359072,-0.33479311139843415,-0.33480045860465496,3.6980328960684845e-5
-1.9549363566931286,-0.20779972338479125,-1.3608892257464102,-0.8543804433813822,-0.33481669124000824,-0.33474073945920274,3.181651725841687e-5
-0.7330542778049409,-0.1352146171974775,-1.9050032912138357,-0.029899896134246255,-0.3354801667866195,-0.33536700213775633,6.224469791227239e-5
0.7209945410906293,-0.436454277424994,-1.847554755768659,-1.3738275003744351,-0.3411671203685276,-0.34107859388209605,0.00013098406249740155
-1.6947385900640752,-0.4669798986202136,-0.5151041753535781,-1.2916383458378808,-0.3346493196000657,-0.3347012684179734,2.595055735822617e-5
-1.6004682578622198,-1.0368689459519502,0.583266126380956,-2.9736785774633625,-0.3374170348779272,-0.337463871011336,0.00012879427904899325
-1.9788000172361095,-0.6062639317772724,-0.1599232721039665,-1.1089912009604848,-0.3351223040757557,-0.3351102355822546,5.933954874679666e-5
-0.46119324547686635,-3.976329085110441,0.011376810071356038,-2.6413636779402925,-0.3382428921866536,-0.33841709480194393,0.0001308407634721474
-1.4497529708661783,-0.46860470390150955,0.48231731424058527,-1.6709422692262557,-0.3369611678922984,-0.33667502975707864,0.00011369133054309656
-1.877151658356503,0.4332580850397223,-0.7760566706316114,-2.5594036288969466,-0.33530483403425204,-0.3352671353391634,6.455323463863317e-5
-1.3827013670480595,-0.4138437978879139,-1.0990040004577621,0.007021261629057949,-0.33455565561709016,-0.3345709056212096,2.1833229802108328e-5
-1.531090465488027,-0.5126723729975384,-0.2666393383795645,-1.025148727886728,-0.33495670097228675,-0.334991981086517,3.471591824683454e-5
-1.584164985453888,0.45480084382219577,0.3318808413266359,-3.954701600856467,-0.3374113789262681,-0.33737808268452535,0.0001300501222326919
-1.6686597204979967,-0.7442969777334101,-1.3058060367273958,-0.6642588719918079,-0.33465332213259197,-0.3347067990537252,2.3181329048165834e-5
-1.5858458382583756,-0.24809783308954228,-1.87553601965425,-1.5377263810439525,-0.3356210297936356,-0.33564363457794083,8.762898646672838e-5
-1.5945292207505446,-0.3933124946347899,-0.4178465463825784,-0.35491911077079186,-0.3347344230879953,-0.3348130209074424,3.410215700748971e-5
0.631804255704016,0.16032817021538562,-1.5635420640016453,-3.4140247757019413,-0.34109835881269246,-0.3410225480174814,0.0001319405072877876
-1.930718928775209,-0.13558397028211336,-1.507255400132582,-0.982484570528098,-0.33500123918658187,-0.334917167707747,3.80628518920261e-5
0.5935060623497792,-3.172043171897948,0.17383139986951737,-3.904604586034874,-0.34337259048579066,-0.3432227580638185,0.00013279813381398322
-1.5467544958209651,0.6537023108500399,-1.067904073402887,-2.786365763237902,-0.33591141623074383,-0.33598159763089525,8.936842632023437e-5
