fn,pid,host,thread,λsl1,λsl2,λtl1,λtl2,cv_logll,time,alpha,gen,paramid,prev_pred,prev_sd,final_pred,final_sd
28.csv,33034,c479-062,2,1.25,20.0,5.0,20.0,-0.09952906504640172,211.242682904,1.1175943768628047,10,1715,-0.09959951013435793,5.709573108414724e-5,-0.09952991857460168,9.245434310080647e-6
28.csv,33034,c479-062,3,2.5,5.0,5.0,20.0,-0.0995364670207091,165.91164787719998,1.5473389292758009,10,1960,-0.09961636776736423,6.227181779903243e-5,-0.0995358389412549,8.917847371650788e-6
28.csv,33034,c479-062,4,1.25,20.0,2.5,0.001,-0.09952890280775571,199.61350406920002,0.694860976492517,10,1702,-0.09960036569734078,5.9605980378360067e-5,-0.09952613108086288,6.783707672253367e-6
28.csv,33034,c479-062,1,0.001,20.0,5.0,20.0,-0.09950697108999879,300.21424546640003,2.5585911915579507,11,343,-0.09950054310926246,7.803378738340152e-6,-0.09950571190646444,7.631904422386349e-6
28.csv,33034,c479-062,2,1.25,10.0,2.5,0.001,-0.09952887277005999,176.69449080659996,0.5803910942908008,11,1653,-0.09952986710783109,2.4830905210183423e-5,-0.09953135721073626,8.565092725803998e-6
28.csv,33034,c479-062,3,0.001,20.0,5.0,10.0,-0.09950046192051858,300.1698802258,3.5008222891929863,11,342,-0.09949769687134043,7.803382449150997e-6,-0.09950213355952134,7.621632530178846e-6
28.csv,33034,c479-062,4,0.25,2.5,2.5,20.0,-0.09953578823020627,241.23943103339997,1.3873139415710902,11,532,-0.09970539513602163,7.547632533666663e-5,-0.09953706756609593,9.058572225929423e-6
28.csv,33034,c479-062,1,1.25,5.0,0.75,20.0,-0.09953642601808782,176.071718611,0.7576750489337133,12,1596,-0.09958140705007403,6.692161247865821e-5,-0.09953699726714516,9.35716114136204e-6
28.csv,33034,c479-062,2,0.001,20.0,5.0,10.0,-0.09950418922056292,300.1720789034,3.5008222891929863,12,342,-0.09950143527899945,7.803369071823924e-6,-0.09950213355952134,7.621632530178846e-6
28.csv,33034,c479-062,3,1.25,0.001,0.75,0.001,-0.09952862241208267,245.2664755232,0.9280876429512187,12,1394,-0.09965078637575571,6.397740681245022e-5,-0.09952831053335989,9.566398170948933e-6
28.csv,33034,c479-062,4,0.75,5.0,5.0,20.0,-0.09953680739181708,174.4043695174,1.517632883596812,12,1274,-0.09952029498861116,2.0232895778346595e-5,-0.09953507766952342,8.604304617523196e-6
28.csv,33034,c479-062,1,2.5,0.001,5.0,10.0,-0.0995369746756515,139.6504599154,0.4043587147963299,13,1763,-0.09956734988631002,4.280081492394971e-5,-0.09953713906238704,9.49266422759651e-6
28.csv,33034,c479-062,2,0.25,5.0,2.5,10.0,-0.09953511640903132,221.364723953,2.6012458995720924,13,580,-0.09954411393686893,3.7255764947152145e-5,-0.09953517055433717,8.69412170945735e-6
28.csv,33034,c479-062,3,1.25,0.001,2.5,0.001,-0.09952912570775807,209.9962214184,1.158605024528502,13,1408,-0.09951532998947872,3.5558597290658414e-5,-0.09953001694841457,9.549431754614709e-6
28.csv,33034,c479-062,4,0.25,5.0,0.5,5.0,-0.0995649155919419,194.9187031418,2.088908863977957,13,558,-0.09961605321013077,6.889124445969473e-5,-0.09956252784690126,9.362224179299567e-6
28.csv,33034,c479-062,1,5.0,0.5,0.001,20.0,-0.09961430730767871,300.2379024914,1.2152445149542612,14,2114,-0.09975137726192197,9.667041393443575e-5,-0.09961449803637773,9.995365301387782e-6
28.csv,33034,c479-062,2,0.001,20.0,2.5,20.0,-0.09950749424092808,300.1679399316,2.6022019243499512,14,336,-0.09950380829863768,7.803247053152685e-6,-0.09950714770453188,7.646968204567712e-6
28.csv,33034,c479-062,3,0.75,2.5,1.25,5.0,-0.09953272218073841,138.1679034182,1.6062589031671137,14,1209,-0.09955937523523406,4.62074795569681e-5,-0.09953373427004487,8.915424084242536e-6
28.csv,33034,c479-062,4,2.5,20.0,1.25,20.0,-0.09953691768815805,202.54815643319998,1.1956107332611456,14,2044,-0.0995354264215067,3.605464503890796e-5,-0.09953514200012116,9.30964503652003e-6
28.csv,33034,c479-062,1,0.75,20.0,1.25,10.0,-0.09952796897680243,214.01216378019998,0.6310199329480648,15,1357,-0.09954348318345706,3.094356092382073e-5,-0.09952878256327279,9.093661993086194e-6
28.csv,33034,c479-062,2,1.25,20.0,5.0,0.001,-0.0995288716781722,185.2416420122,0.7075761090356343,15,1709,-0.09953123629361375,2.2832279419079455e-5,-0.09952767756529766,8.725349459653925e-6
28.csv,33034,c479-062,3,2.5,0.001,2.5,0.5,-0.09952903335205465,162.2622630072,0.41598851260027053,15,1752,-0.09969921012465159,8.832398446909879e-5,-0.09953417767814893,9.448301468423816e-6
28.csv,33034,c479-062,4,2.5,0.001,2.5,20.0,-0.09952907566566344,157.4882877892,0.2569219028687654,15,1757,-0.09955061326176326,3.7400207480861825e-5,-0.0995286198716063,9.428071530089721e-6
28.csv,33034,c479-062,1,0.25,0.001,1.25,0.5,-0.09965567692637212,199.1170083166,0.578332337701963,16,373,-0.09965997841625247,8.235034874766101e-5,-0.09965397540107951,9.950290140940277e-6
28.csv,33034,c479-062,2,0.5,0.5,5.0,1.0,-0.09952885792934901,184.1931510138,0.46658139598079956,16,780,-0.09968071076630625,8.017318192471166e-5,-0.09952762015668166,9.454340926103739e-6
28.csv,33034,c479-062,3,5.0,20.0,5.0,2.5,-0.09953672007423861,192.96179152079998,1.6508019755440622,16,2398,-0.09958845659557504,6.781758181884754e-5,-0.09953567731933932,9.57005623897758e-6
28.csv,33034,c479-062,4,5.0,0.001,1.25,5.0,-0.09953680618629364,177.60735753999998,0.662738423194112,16,2091,-0.09952675210481701,5.624610926122038e-5,-0.0995371106605941,9.703994804548117e-6
28.csv,33034,c479-062,1,0.25,1.0,2.5,2.5,-0.09953435622254306,176.6475159464,1.1960292129248984,17,480,-0.09953630679640538,3.387773453462579e-5,-0.09953502669910186,9.23876578903055e-6
28.csv,33034,c479-062,2,0.001,2.5,5.0,0.001,-0.0994236809948692,300.18066664180003,1.3684519307874574,17,190,-0.09964106367451342,7.63646584862253e-5,-0.09941530518771488,6.65908783489121e-6
28.csv,33034,c479-062,3,0.5,0.5,1.25,0.5,-0.09951822018306415,183.72481735739998,0.5568741737542534,17,765,-0.0995819313909207,5.817109093210026e-5,-0.09952105136914564,9.481329227187968e-6
28.csv,33034,c479-062,4,2.5,2.5,5.0,5.0,-0.09953660750484385,131.1755027854,0.5947953690426929,17,1909,-0.0995398272380248,3.51321123469055e-5,-0.09953674790264452,9.353177485842765e-6
28.csv,33034,c479-062,1,0.001,2.5,5.0,0.001,-0.09939890103863554,300.1653389846,1.3684519307874574,18,190,-0.09942729195635873,1.0014001025167196e-5,-0.09941530518771488,6.65908783489121e-6
28.csv,33034,c479-062,2,0.001,10.0,0.25,20.0,-0.09958730623259013,300.1730536546,2.942371211543791,18,259,-0.09962504892761855,6.522363196612443e-5,-0.09958772589405113,9.862964836418225e-6
28.csv,33034,c479-062,3,0.001,5.0,5.0,0.001,-0.09949653214716771,300.17185848220004,2.382282834129976,18,239,-0.09945131806851062,1.56307240791935e-5,-0.09946107987465025,7.207800969574646e-6
28.csv,33034,c479-062,4,0.001,2.5,2.5,0.001,-0.09942447805900641,300.2587900724,1.2842328293936274,18,183,-0.09944242466783632,3.1738416434588466e-5,-0.09945124214110762,6.366258019067426e-6
28.csv,33034,c479-062,1,0.001,1.0,2.5,0.001,-0.09951376823404535,300.2117056512,1.423094848788732,19,134,-0.09938202890356831,2.7003957206180982e-5,-0.09951225146745948,6.762699472979997e-6
28.csv,33034,c479-062,2,0.001,1.0,1.25,0.001,-0.09962184278871088,300.18448481139995,0.7951134477821603,19,127,-0.09942458729359635,3.448376526260643e-5,-0.09960272733888564,9.010455131147819e-6
28.csv,33034,c479-062,3,0.001,1.0,5.0,0.001,-0.09946234125550141,300.31999902959996,1.883524823781658,19,141,-0.09936985068685066,2.7887885664939383e-5,-0.09945148641756892,8.490603498154528e-6
28.csv,33034,c479-062,4,0.001,2.5,5.0,0.001,-0.09937671625671035,300.3372950452,1.3684519307874574,19,190,-0.09941531620511235,8.906522578911289e-6,-0.09941530518771488,6.65908783489121e-6
28.csv,33034,c479-062,1,0.001,2.5,5.0,0.001,-0.09936848409592512,300.1702249254,1.3684519307874574,20,190,-0.09941490251074346,6.8194536694492e-6,-0.09941530518771488,6.65908783489121e-6
28.csv,33034,c479-062,2,0.001,2.5,2.5,0.001,-0.09939408842129809,300.3026474786,1.4702287797337106,20,183,-0.09944486081808891,8.439453839503532e-6,-0.09945124214110762,6.366258019067426e-6
28.csv,33034,c479-062,3,0.25,0.5,0.001,0.5,-0.10005191816693908,300.28391700960003,1.4689874681443729,20,394,-0.09970570998755904,9.945247526410139e-5,-0.10004766170866172,9.997902856043133e-6
28.csv,33034,c479-062,4,0.001,1.0,5.0,0.001,-0.09946061894603218,300.34929207,2.3363662688912794,20,141,-0.09945347399119205,8.676777068744989e-6,-0.09945148641756892,8.490603498154528e-6
28.csv,33034,c479-062,1,2.5,0.5,0.5,5.0,-0.0995324111696329,202.44686990219998,0.4623279825725188,21,1783,-0.09959905027440488,6.677400711111257e-5,-0.09953220175274478,9.458156995887751e-6
28.csv,33034,c479-062,2,0.001,2.5,5.0,0.001,-0.09936972575484083,300.2087886698,1.3684519307874574,21,190,-0.09940740978263207,6.819453669432582e-6,-0.09941530518771488,6.65908783489121e-6
28.csv,33034,c479-062,3,0.001,2.5,2.5,0.001,-0.09939471008312399,300.2033936726,1.8192223235820897,21,183,-0.09942302636522965,8.439453839465014e-6,-0.09945124214110762,6.366258019067426e-6
28.csv,33034,c479-062,4,0.001,5.0,5.0,0.001,-0.09949343269398214,300.29407240579997,2.382282834129976,21,239,-0.09944629203994557,7.639443611800955e-6,-0.09946107987465025,7.207800969574646e-6
28.csv,33034,c479-062,1,0.25,0.5,1.25,0.001,-0.09959248851767707,177.13021510500002,0.5269123725858312,22,421,-0.09965850957699915,8.925518204361487e-5,-0.0995905761737399,9.871647270847774e-6
28.csv,33034,c479-062,2,0.001,20.0,0.5,0.001,-0.09958752993265303,300.1307311638,3.368349645295644,22,309,-0.09954788001721869,6.822035557936603e-5,-0.09958918772655742,9.91150076232785e-6
28.csv,33034,c479-062,3,0.001,2.5,5.0,0.001,-0.09939162103521383,300.1460112286,1.3684519307874574,22,190,-0.09940700200182269,6.819453669395101e-6,-0.09941530518771488,6.65908783489121e-6
28.csv,33034,c479-062,4,0.001,2.5,2.5,0.001,-0.09941750218414042,300.265344252,1.4702287797337106,22,183,-0.09942333567406922,8.439453838323352e-6,-0.09945124214110762,6.366258019067426e-6
28.csv,33034,c479-062,1,0.001,2.5,5.0,0.001,-0.09940332479126682,300.198032144,1.3684519307874574,23,190,-0.0994191489694142,6.735664691007059e-6,-0.09941530518771488,6.65908783489121e-6
28.csv,33034,c479-062,2,0.001,20.0,2.5,0.5,-0.09957172660710624,300.2450748198,3.205751217973789,23,331,-0.09961512586802146,8.148309547400815e-5,-0.09957114497465654,9.95515145746645e-6
28.csv,33034,c479-062,3,1.25,10.0,0.5,0.5,-0.09952812492426963,206.1415459296,0.6062466756034433,23,1633,-0.09960644111927057,7.608411080347359e-5,-0.09952889570719828,9.503176104319233e-6
28.csv,33034,c479-062,4,1.25,0.5,5.0,20.0,-0.09952886187277733,186.53469560119999,0.7478267589184034,23,1470,-0.09956916404535124,5.644694390341987e-5,-0.09952969310733309,9.742536728780011e-6
28.csv,33034,c479-062,1,0.001,2.5,5.0,0.001,-0.09940203759463175,300.23824119740004,1.3684519307874574,24,190,-0.09942424986424586,6.735662744468063e-6,-0.09941530518771488,6.65908783489121e-6
28.csv,33034,c479-062,2,0.5,10.0,5.0,0.5,-0.09952893202041645,208.67014642939998,1.6908038942766193,24,975,-0.09955889366122488,6.957659076225709e-5,-0.0995297535671755,9.539008366624533e-6
28.csv,33034,c479-062,3,0.001,10.0,0.25,1.0,-0.09961978540645325,300.1912936828,3.067665454554751,24,255,-0.09961177641813353,7.408451337494771e-5,-0.09962483957684556,9.82182436107062e-6
28.csv,33034,c479-062,4,5.0,2.5,0.25,0.001,-0.09953246897219528,238.06731606479997,0.6320142493224823,24,2213,-0.09962373539974782,7.708836531756773e-5,-0.0995330244343756,9.837080456164411e-6
28.csv,33034,c479-062,1,5.0,0.001,0.001,1.0,-0.09970373533399261,300.2313032554,0.39696726809021526,25,2061,-0.09965482996730764,9.140407864025392e-5,-0.0997026056949374,9.989264139151487e-6
28.csv,33034,c479-062,2,0.001,2.5,5.0,0.001,-0.0993805566408899,300.1427457842,1.3684519307874574,25,190,-0.0994236454353546,6.735661175788669e-6,-0.09941530518771488,6.65908783489121e-6
28.csv,33034,c479-062,3,5.0,0.5,0.75,20.0,-0.09953679535922993,206.11391799099997,0.6428491243334469,25,2135,-0.09954549193268311,4.858483640438607e-5,-0.09953677782855984,9.802766706359393e-6
28.csv,33034,c479-062,4,0.001,2.5,2.5,0.001,-0.09940645989916709,300.3322398096,1.2842328293936274,25,183,-0.09944426414705938,8.061074218721993e-6,-0.09945124214110762,6.366258019067426e-6
28.csv,33034,c479-062,1,0.001,2.5,5.0,0.001,-0.09941204842203093,300.1667661454,1.3684519307874574,26,190,-0.09941263097890052,6.735661175786827e-6,-0.09941530518771488,6.65908783489121e-6
28.csv,33034,c479-062,2,5.0,0.5,2.5,2.5,-0.09953333708821754,125.39934677800002,0.2571065990581969,26,2146,-0.09953873899837881,4.6699844322115954e-5,-0.0995329967267057,9.65447506662803e-6
28.csv,33034,c479-062,3,0.001,2.5,2.5,0.001,-0.09943682483369888,300.13692007860004,1.2842328293936274,26,183,-0.09943442000360007,8.06107421841969e-6,-0.09945124214110762,6.366258019067426e-6
28.csv,33034,c479-062,4,0.001,1.0,5.0,0.001,-0.09947148674280876,300.2775266394,1.7623733440370686,26,141,-0.09945410843192948,8.669509263105755e-6,-0.09945148641756892,8.490603498154528e-6
28.csv,33034,c479-062,1,0.001,2.5,5.0,0.001,-0.09939079319364426,300.1478351802,1.3684519307874574,27,190,-0.09943286299657059,6.735661175783019e-6,-0.09941530518771488,6.65908783489121e-6
28.csv,33034,c479-062,2,0.001,1.0,5.0,0.001,-0.09946580709391721,300.16532404380007,2.568876191095445,27,141,-0.09946540027291854,8.669509262759693e-6,-0.09945148641756892,8.490603498154528e-6
28.csv,33034,c479-062,3,0.25,20.0,0.5,0.5,-0.09954233727558148,254.70754558559997,1.2845541497141784,27,653,-0.09955686477255549,5.666293455340135e-5,-0.09954214932566209,9.83132602829708e-6
28.csv,33034,c479-062,4,5.0,1.0,2.5,0.5,-0.09953156573874977,127.20626989900002,0.3232145947117501,27,2193,-0.09954327849424945,5.25641658737064e-5,-0.09953183725564851,9.395918970338403e-6
28.csv,33034,c479-062,1,0.25,0.5,0.25,20.0,-0.09959680737334164,280.82826396779996,1.0398372348443914,28,406,-0.09958556310663426,6.841924543756896e-5,-0.09959630306325812,9.932998985051603e-6
28.csv,33034,c479-062,2,0.001,2.5,5.0,0.001,-0.0993962415247817,300.1877972514,1.3684519307874574,28,190,-0.09942233859469776,6.735661174830535e-6,-0.09941530518771488,6.65908783489121e-6
28.csv,33034,c479-062,3,5.0,20.0,0.5,1.0,-0.09952888463882645,231.3685092558,0.5970432195320224,28,2369,-0.099556821456321,4.916229138583828e-5,-0.09952864079056943,9.789075865877624e-6
28.csv,33034,c479-062,4,0.001,1.0,5.0,0.001,-0.09946725105880137,300.26652694300003,1.853091926509124,28,141,-0.09945682996833574,8.669509262405808e-6,-0.09945148641756892,8.490603498154528e-6
28.csv,33034,c479-062,1,0.001,2.5,5.0,0.001,-0.09944569506093076,300.179871145,1.3684519307874574,29,190,-0.09942499415532914,6.735661174209382e-6,-0.09941530518771488,6.65908783489121e-6
28.csv,33034,c479-062,2,1.25,0.001,0.25,20.0,-0.09952970173558472,218.5433823374,0.9678765912596621,29,1386,-0.09958902847600723,6.83637570364982e-5,-0.0995306931694969,9.848243741777224e-6
28.csv,33034,c479-062,3,5.0,0.001,0.25,20.0,-0.09953006058875095,218.3280662064,1.0248192137070662,29,2072,-0.09957901568880317,6.375131758099249e-5,-0.09953015009689783,9.811870469051826e-6
28.csv,33034,c479-062,4,5.0,2.5,0.25,0.5,-0.09952887194699733,231.6053046972,0.6902889372721746,29,2214,-0.09955249660643962,5.518386446217935e-5,-0.09952919129026358,9.722981509510072e-6
28.csv,33034,c479-062,1,5.0,20.0,5.0,0.5,-0.09952889128963867,222.57347639679998,0.4364473733470307,30,2396,-0.09955451960479425,4.502102359962924e-5,-0.09953004836972526,9.552716065289587e-6
28.csv,33034,c479-062,2,0.5,20.0,5.0,2.5,-0.09952892010468825,278.1512712644,1.0365894364710848,30,1026,-0.09952860515445261,3.4801691547139866e-5,-0.09952899166875147,9.573708354829953e-6
28.csv,33034,c479-062,3,0.001,2.5,5.0,0.001,-0.09942457046676915,300.1597424562,1.3684519307874574,30,190,-0.09944669279852082,6.735661174191206e-6,-0.09941530518771488,6.65908783489121e-6
28.csv,33034,c479-062,4,1.25,20.0,5.0,0.5,-0.09952893157037578,222.514797998,0.6208716416639986,30,1710,-0.09953751784374154,3.241586468990838e-5,-0.09952812256980667,9.139271914364224e-6
28.csv,33034,c479-062,1,5.0,0.001,0.25,1.0,-0.09952896292949788,240.5269114368,0.9095639924186376,31,2068,-0.09957507762321693,6.872606350758079e-5,-0.09952504890267035,9.344674511830473e-6
28.csv,33034,c479-062,2,0.001,2.5,5.0,0.001,-0.09942849815400574,300.14500433660004,1.3684519307874574,31,190,-0.09943738728248525,6.735661168400651e-6,-0.09941530518771488,6.65908783489121e-6
28.csv,33034,c479-062,3,5.0,0.001,0.5,0.5,-0.09948682042967154,273.0632801764,1.300205040820573,31,2074,-0.09955914889243137,6.063155687744459e-5,-0.09950112777280415,8.044410707496588e-6
28.csv,33034,c479-062,4,2.5,0.001,0.25,0.5,-0.09952897624404737,239.00150951859996,1.07241993580223,31,1724,-0.09958366783136183,7.398478376889439e-5,-0.09952638038789038,9.477358634403964e-6
28.csv,33034,c479-062,1,5.0,2.5,5.0,0.001,-0.09953651935461773,116.24248939919998,0.18090138639082065,32,2248,-0.09954911788600188,4.7958155731524793e-5,-0.09953587091255231,9.548080017349055e-6
28.csv,33034,c479-062,2,0.001,2.5,5.0,0.001,-0.09939731005350518,300.1290844824,1.3684519307874574,32,190,-0.09943908712860758,6.73566116839537e-6,-0.09941530518771488,6.65908783489121e-6
28.csv,33034,c479-062,3,5.0,0.5,0.25,0.001,-0.09952892500281825,194.4267817672,0.5668427585714941,32,2115,-0.09954924306647656,5.900380173370556e-5,-0.09952992731184612,9.74670918947352e-6
28.csv,33034,c479-062,4,0.001,1.0,0.25,0.5,-0.09999703879640492,300.2609086992,0.8901174915300196,32,107,-0.09964734067855101,8.117468581741876e-5,-0.09999100058250528,9.965947831842388e-6
28.csv,33034,c479-062,1,0.001,2.5,5.0,0.001,-0.09937340410757266,300.1636711426,1.3684519307874574,33,190,-0.099425401813792,6.735658899766777e-6,-0.09941530518771488,6.65908783489121e-6
28.csv,33034,c479-062,2,0.001,5.0,5.0,0.001,-0.09949377943871068,300.1628579522,2.382282834129976,33,239,-0.09945946766050068,7.586334170140665e-6,-0.09946107987465025,7.207800969574646e-6
28.csv,33034,c479-062,3,0.001,1.0,5.0,0.001,-0.09946183823077978,300.3183324894,1.8611947654384917,33,141,-0.09945890865179123,8.669507838783436e-6,-0.09945148641756892,8.490603498154528e-6
28.csv,33034,c479-062,4,0.001,20.0,0.5,5.0,-0.09955326655855723,300.29004086559996,2.9959646405336886,33,313,-0.09951614891138418,2.7973699728478963e-5,-0.0995486813219749,9.456926506619092e-6
28.csv,33034,c479-062,1,0.001,2.5,5.0,0.001,-0.09939162103521383,300.28503866299997,1.3684519307874574,34,190,-0.09941388905888555,6.735658898794521e-6,-0.09941530518771488,6.65908783489121e-6
28.csv,33034,c479-062,2,0.001,5.0,5.0,0.001,-0.09949572080880788,300.288530756,2.382282834129976,34,239,-0.09945212707559051,7.5863341629700464e-6,-0.09946107987465025,7.207800969574646e-6
