slambdasl1,slambdasl2,tlambdasl1,tlambdasl2,pred,band,tested
0.001,0.001,0.001,0.001,-0.11811514593095024,9.999504896340875e-6,true
0.001,0.001,0.001,0.5,-0.11409014248260921,9.66636230717146e-5,false
0.001,0.001,0.001,1.0,-0.11455320443957269,9.139901806802768e-5,false
0.001,0.001,0.001,2.5,-0.11536089457372006,7.63564928818643e-5,false
0.001,0.001,0.001,5.0,-0.1159656476580477,5.708770619690597e-5,false
0.001,0.001,0.001,10.0,-0.11640716504465909,3.1732587356895096e-5,false
0.001,0.001,0.001,20.0,-0.11656852562515374,9.999501706090735e-6,true
0.001,0.001,0.25,0.001,-0.1139712615915664,9.12734480131816e-5,false
0.001,0.001,0.25,0.5,-0.11331977084008822,9.931948706654658e-5,false
0.001,0.001,0.25,1.0,-0.11342027738777828,9.846226690490869e-5,false
0.001,0.001,0.25,2.5,-0.11359009753859327,9.627887888332285e-5,false
0.001,0.001,0.25,5.0,-0.11371536273058709,9.401994779021776e-5,false
0.001,0.001,0.25,10.0,-0.11380545692460385,9.200566408701403e-5,false
0.001,0.001,0.25,20.0,-0.11383622035518776,9.119383833394704e-5,false
0.001,0.001,0.5,0.001,-0.11412383739029501,8.102793704597678e-5,false
0.001,0.001,0.5,0.5,-0.11336789558999066,9.868919317311984e-5,false
0.001,0.001,0.5,1.0,-0.11349079418659216,9.692075267141193e-5,false
0.001,0.001,0.5,2.5,-0.11369821628865984,9.230649605114784e-5,false
0.001,0.001,0.5,5.0,-0.11385131275564453,8.737904745306885e-5,false
0.001,0.001,0.5,10.0,-0.11396160015889027,8.283711509882349e-5,false
0.001,0.001,0.5,20.0,-0.11399955768567663,8.095368999599683e-5,false
0.001,0.001,0.75,0.001,-0.11425310350855407,7.195590973990077e-5,false
0.001,0.001,0.75,0.5,-0.1134030812164006,9.821050983200032e-5,false
0.001,0.001,0.75,1.0,-0.11354292491048178,9.57136298357249e-5,false
0.001,0.001,0.75,2.5,-0.11377918876617095,8.90817840489277e-5,false
0.001,0.001,0.75,5.0,-0.11395377092998929,8.179921301626486e-5,false
0.001,0.001,0.75,10.0,-0.11407974832817529,7.485644548594633e-5,false
0.001,0.001,0.75,20.0,-0.11412345835029507,7.18909913419571e-5,false
0.001,0.001,1.25,0.001,-0.11442200826959309,5.708168320109732e-5,false
0.001,0.001,1.25,0.5,-0.1134463256690726,9.756251534766092e-5,false
0.001,0.001,1.25,1.0,-0.11360761167145787,9.403862303969285e-5,false
0.001,0.001,1.25,2.5,-0.11388062185211167,8.443969034810047e-5,false
0.001,0.001,1.25,5.0,-0.11408268321026958,7.340354220290317e-5,false
0.001,0.001,1.25,10.0,-0.11422881374082194,6.216277491014558e-5,false
0.001,0.001,1.25,20.0,-0.11428005297422597,5.703327256105875e-5,false
0.001,0.001,2.5,0.001,-0.11460300828415707,3.1731060178805005e-5,false
0.001,0.001,2.5,0.5,-0.1134893402684545,9.682300844548557e-5,false
0.001,0.001,2.5,1.0,-0.11367322806001227,9.206345452862469e-5,false
0.001,0.001,2.5,2.5,-0.11398534299546338,7.867486608877214e-5,false
0.001,0.001,2.5,5.0,-0.11421682507912483,6.214992626438918e-5,false
0.001,0.001,2.5,10.0,-0.11438469037920627,4.272097149813248e-5,false
0.001,0.001,2.5,20.0,-0.11444430704116075,3.17087092607236e-5,false
0.001,0.001,5.0,0.001,-0.11466871699595813,9.999496622717558e-6,true
0.001,0.001,5.0,0.5,-0.11350090184804168,9.655454229727731e-5,false
0.001,0.001,5.0,1.0,-0.11369304965255247,9.12890563472388e-5,false
0.001,0.001,5.0,2.5,-0.11401996965278803,7.626357108787234e-5,false
0.001,0.001,5.0,5.0,-0.1142628555334831,5.702263104336449e-5,false
0.001,0.001,5.0,10.0,-0.11443938868444369,3.170235095876111e-5,false
0.001,0.001,5.0,20.0,-0.11450274148781643,9.999413515291336e-6,true
0.001,0.5,0.001,0.001,-0.11332470247398117,9.666321066884392e-5,false
0.001,0.5,0.001,0.5,-0.11372944444520401,4.194075042995991e-5,false
0.001,0.5,0.001,1.0,-0.11376886586647816,3.128275844000663e-5,false
0.001,0.5,0.001,2.5,-0.11373401053265504,4.8882508458509506e-5,false
0.001,0.5,0.001,5.0,-0.11365138122250944,6.748120213362016e-5,false
0.001,0.5,0.001,10.0,-0.11354185587217866,8.149000504971075e-5,false
0.001,0.5,0.001,20.0,-0.11342753546361992,9.009726264898778e-5,false
0.001,0.5,0.25,0.001,-0.11339443856282318,8.190417995910942e-5,false
0.001,0.5,0.25,0.5,-0.11323522619093432,9.356522554746275e-5,false
0.001,0.5,0.25,1.0,-0.11327693498861534,8.808650085200276e-5,false
0.001,0.5,0.25,2.5,-0.11332910738004688,7.657290019605661e-5,false
0.001,0.5,0.25,5.0,-0.1133539713782948,6.727453678659954e-5,false
0.001,0.5,0.25,10.0,-0.11335815947737707,6.293714507101593e-5,false
0.001,0.5,0.25,20.0,-0.11333963610745496,6.700884022811657e-5,false
0.001,0.5,0.5,0.001,-0.11345003492447636,6.648554439853784e-5,false
0.001,0.5,0.5,0.5,-0.11321943449324935,9.345493825058996e-5,false
0.001,0.5,0.5,1.0,-0.11325798037570177,8.879260392327436e-5,false
0.001,0.5,0.5,2.5,-0.11330875829189038,7.908395948346051e-5,false
0.001,0.5,0.5,5.0,-0.11333459647668694,7.130639364044307e-5,false
0.001,0.5,0.5,10.0,-0.11334113084024934,6.767450347564612e-5,false
0.001,0.5,0.5,20.0,-0.11332577637536702,7.100310555765532e-5,false
0.001,0.5,0.75,0.001,-0.11347595177049816,5.5097785310217596e-5,false
0.001,0.5,0.75,0.5,-0.11321005262318194,9.378080651654154e-5,false
0.001,0.5,0.75,1.0,-0.11324540255606298,8.996536697321664e-5,false
0.001,0.5,0.75,2.5,-0.1132929872754703,8.211019668066676e-5,false
0.001,0.5,0.75,5.0,-0.11331770161226101,7.586883266056829e-5,false
0.001,0.5,0.75,10.0,-0.11332450340340254,7.293894429968364e-5,false
0.001,0.5,0.75,20.0,-0.11331075076362361,7.553003708885285e-5,false
0.001,0.5,1.25,0.001,-0.11349662180104839,4.0060773380134916e-5,false
0.001,0.5,1.25,0.5,-0.11319691494994531,9.452573583804671e-5,false
0.001,0.5,1.25,1.0,-0.11322718562617194,9.187140737853294e-5,false
0.001,0.5,1.25,2.5,-0.11326893075196835,8.646156374408812e-5,false
0.001,0.5,1.25,5.0,-0.11329099253194651,8.214280747988024e-5,false
0.001,0.5,1.25,10.0,-0.11329739701226885,8.004090151067025e-5,false
0.001,0.5,1.25,20.0,-0.11328562216250387,8.170818982626503e-5,false
0.001,0.5,2.5,0.001,-0.1134974627066271,2.8837303898547012e-5,false
0.001,0.5,2.5,0.5,-0.11317670458336249,9.587024960078736e-5,false
0.001,0.5,2.5,1.0,-0.11319918675681895,9.452207294986658e-5,false
0.001,0.5,2.5,2.5,-0.1132312818456929,9.173317464940205e-5,false
0.001,0.5,2.5,5.0,-0.1132485477556294,8.936385754776143e-5,false
0.001,0.5,2.5,10.0,-0.11325372195075996,8.804187753578815e-5,false
0.001,0.5,2.5,20.0,-0.11324465193696964,8.873383488886119e-5,false
0.001,0.5,5.0,0.001,-0.11346536933263404,4.1555570919995115e-5,false
0.001,0.5,5.0,0.5,-0.11315539185244852,9.724547014895678e-5,false
0.001,0.5,5.0,1.0,-0.11317040305379823,9.666164819794034e-5,false
0.001,0.5,5.0,2.5,-0.11319280946347479,9.53498543997434e-5,false
0.001,0.5,5.0,5.0,-0.11320508890727253,9.405859694813877e-5,false
0.001,0.5,5.0,10.0,-0.11320883794852087,9.315163950788453e-5,false
0.001,0.5,5.0,20.0,-0.1132023680430943,9.326520363685016e-5,false
0.001,1.0,0.001,0.001,-0.11333350532581829,9.139896214685253e-5,false
0.001,1.0,0.001,0.5,-0.11374957890249701,3.128156680222951e-5,false
0.001,1.0,0.001,1.0,-0.11378356827745754,9.99805467932736e-6,true
0.001,1.0,0.001,2.5,-0.11373501165835698,3.8706277928700757e-5,false
0.001,1.0,0.001,5.0,-0.11363944072587888,6.043231334944718e-5,false
0.001,1.0,0.001,10.0,-0.11351796669856457,7.548410472182717e-5,false
0.001,1.0,0.001,20.0,-0.11339544099931927,8.465034121343936e-5,false
0.001,1.0,0.25,0.001,-0.11338530217998162,8.061620176090313e-5,false
0.001,1.0,0.25,0.5,-0.11325695994094732,8.894461057819493e-5,false
0.001,1.0,0.25,1.0,-0.11330436354975511,8.125246295307908e-5,false
0.001,1.0,0.25,2.5,-0.11336226830061027,6.407013134814882e-5,false
0.001,1.0,0.25,5.0,-0.1133888229555031,4.810004547309774e-5,false
0.001,1.0,0.25,10.0,-0.11339175512850488,3.936136040123854e-5,false
0.001,1.0,0.25,20.0,-0.11336919248220942,4.776808061350317e-5,false
0.001,1.0,0.5,0.001,-0.11343864198438762,6.362886050294468e-5,false
0.001,1.0,0.5,0.5,-0.11323949434614887,8.782440356451922e-5,false
0.001,1.0,0.5,1.0,-0.11328265816753648,8.14631527407984e-5,false
0.001,1.0,0.5,2.5,-0.11333752645487088,6.762520355946874e-5,false
0.001,1.0,0.5,5.0,-0.11336395004868716,5.520943511795888e-5,false
0.001,1.0,0.5,10.0,-0.11336852113826873,4.872615192640797e-5,false
0.001,1.0,0.5,20.0,-0.11334898983435844,5.48138172332469e-5,false
0.001,1.0,0.75,0.001,-0.11346322228027117,5.0547117932472546e-5,false
0.001,1.0,0.75,0.5,-0.11322825669597261,8.788328047844018e-5,false
0.001,1.0,0.75,1.0,-0.1132672340525719,8.283531531275358e-5,false
0.001,1.0,0.75,2.5,-0.11331745748224421,7.213207856401821e-5,false
0.001,1.0,0.75,5.0,-0.11334182450685623,6.274891060186212e-5,false
0.001,1.0,0.75,10.0,-0.11334611803131725,5.7902547853671096e-5,false
0.001,1.0,0.75,20.0,-0.11332816987800219,6.218958266037569e-5,false
0.001,1.0,1.25,0.001,-0.11348225124487232,3.151803945519303e-5,false
0.001,1.0,1.25,0.5,-0.11321203860049517,8.873342696286111e-5,false
0.001,1.0,1.25,1.0,-0.11324448057705314,8.541030874523211e-5,false
0.001,1.0,1.25,2.5,-0.11328679045383291,7.851572283519781e-5,false
0.001,1.0,1.25,5.0,-0.11330721794244372,7.238991185547691e-5,false
0.001,1.0,1.25,10.0,-0.1133104155556509,6.903560355487947e-5,false
0.001,1.0,1.25,20.0,-0.11329451908794223,7.146326874786803e-5,false
0.001,1.0,2.5,0.001,-0.11348120155290449,9.990566645203369e-6,true
0.001,1.0,2.5,0.5,-0.11318692879312904,9.095341799186304e-5,false
0.001,1.0,2.5,1.0,-0.11320958702936511,8.941696215583551e-5,false
0.001,1.0,2.5,2.5,-0.11323952114189266,8.612509309976525e-5,false
0.001,1.0,2.5,5.0,-0.11325355105762892,8.276851467115243e-5,false
0.001,1.0,2.5,10.0,-0.11325475578875711,8.04791923246793e-5,false
0.001,1.0,2.5,20.0,-0.1132418546950552,8.119903613727937e-5,false
0.001,1.0,5.0,0.001,-0.11344807029749757,3.139670909212375e-5,false
0.001,1.0,5.0,0.5,-0.11316083397187347,9.369630845102055e-5,false
0.001,1.0,5.0,1.0,-0.11317442270641978,9.305212929672108e-5,false
0.001,1.0,5.0,2.5,-0.11319264110561433,9.142297035398088e-5,false
0.001,1.0,5.0,5.0,-0.11320061993182669,8.93225961232031e-5,false
0.001,1.0,5.0,10.0,-0.11320005028808129,8.746450067214407e-5,false
