slambdasl1,slambdasl2,tlambdasl1,tlambdasl2,pred,band,tested
0.001,0.001,0.001,0.001,-0.10625452834355453,9.999504934413748e-6,true
0.001,0.001,0.001,0.5,-0.1055035344712087,9.666342603348032e-5,false
0.001,0.001,0.001,1.0,-0.10628775090162809,9.139957100571737e-5,false
0.001,0.001,0.001,2.5,-0.10756935969271755,7.635761917939138e-5,false
0.001,0.001,0.001,5.0,-0.10851162942326728,5.708870743256951e-5,false
0.001,0.001,0.001,10.0,-0.10919676527888235,3.1733116868305956e-5,false
0.001,0.001,0.001,20.0,-0.1094476436013266,9.99950353877208e-6,true
0.001,0.001,0.25,0.001,-0.105297570868085,9.12806575098955e-5,false
0.001,0.001,0.25,0.5,-0.10442939809369617,9.944168023253455e-5,false
0.001,0.001,0.25,1.0,-0.10460697875219364,9.859951814073813e-5,false
0.001,0.001,0.25,2.5,-0.10490720783971695,9.642118037732555e-5,false
0.001,0.001,0.25,5.0,-0.10513011813780497,9.414999964722717e-5,false
0.001,0.001,0.25,10.0,-0.1052925881385107,9.211506566233547e-5,false
0.001,0.001,0.25,20.0,-0.10535208502011902,9.128334248745817e-5,false
0.001,0.001,0.5,0.001,-0.10573666030764789,8.103224780771743e-5,false
0.001,0.001,0.5,0.5,-0.10451824594570493,9.885156233059456e-5,false
0.001,0.001,0.5,1.0,-0.10473735684661047,9.709907475240546e-5,false
0.001,0.001,0.5,2.5,-0.10510996649832799,9.248376029883462e-5,false
0.001,0.001,0.5,5.0,-0.105387093518676,8.753136027533445e-5,false
0.001,0.001,0.5,10.0,-0.10558918862973686,8.295171014626899e-5,false
0.001,0.001,0.5,20.0,-0.1056632429503521,8.103509604535278e-5,false
0.001,0.001,0.75,0.001,-0.10601798845418985,7.195845720033462e-5,false
0.001,0.001,0.75,0.5,-0.10458245544496639,9.838547064893625e-5,false
0.001,0.001,0.75,1.0,-0.104832454913128,9.590339743514029e-5,false
0.001,0.001,0.75,2.5,-0.10525827252842745,8.926692821311017e-5,false
0.001,0.001,0.75,5.0,-0.10557512656980289,8.195409948701759e-5,false
0.001,0.001,0.75,10.0,-0.10580623313180972,7.496595537729813e-5,false
0.001,0.001,0.75,20.0,-0.10589094333644498,7.196109951846545e-5,false
0.001,0.001,1.25,0.001,-0.10635400499747327,5.7082484117851445e-5,false
0.001,0.001,1.25,0.5,-0.10466250677602262,9.77375296900448e-5,false
0.001,0.001,1.25,1.0,-0.10495137936147908,9.422529834692833e-5,false
0.001,0.001,1.25,2.5,-0.10544391155252084,8.461774109280458e-5,false
0.001,0.001,1.25,5.0,-0.10581052663850692,7.354857318513886e-5,false
0.001,0.001,1.25,10.0,-0.10607796384999778,6.225800429512112e-5,false
0.001,0.001,1.25,20.0,-0.10617601914694642,5.708458670379507e-5,false
0.001,0.001,2.5,0.001,-0.10669641007619518,3.173076666423652e-5,false
0.001,0.001,2.5,0.5,-0.10474614958877668,9.697246879101137e-5,false
0.001,0.001,2.5,1.0,-0.10507586912149837,9.22186539031163e-5,false
0.001,0.001,2.5,2.5,-0.10563836218227414,7.881649638156767e-5,false
0.001,0.001,2.5,5.0,-0.10605713290063265,6.226037608712882e-5,false
0.001,0.001,2.5,10.0,-0.10636264714044587,4.2786666089986146e-5,false
0.001,0.001,2.5,20.0,-0.1064746940736951,3.1731840018618356e-5,false
0.001,0.001,5.0,0.001,-0.10682181058942328,9.999473382440554e-6,true
0.001,0.001,5.0,0.5,-0.10477667284001162,9.666339878070486e-5,false
0.001,0.001,5.0,1.0,-0.10512132673444122,9.139894143358068e-5,false
0.001,0.001,5.0,2.5,-0.1057094149177782,7.635658917110044e-5,false
0.001,0.001,5.0,5.0,-0.10614727553325597,5.708781976295892e-5,false
0.001,0.001,5.0,10.0,-0.10646673439394332,3.173263590821027e-5,false
0.001,0.001,5.0,20.0,-0.10658391674819878,9.99949513399964e-6,true
0.001,0.5,0.001,0.001,-0.10429543901915893,9.665009495675381e-5,false
0.001,0.5,0.001,0.5,-0.10461402776058018,3.1554930459098926e-5,false
0.001,0.5,0.001,1.0,-0.1046064879362948,4.27537102128854e-5,false
0.001,0.5,0.001,2.5,-0.10454375432818787,6.74822243385776e-5,false
0.001,0.5,0.001,5.0,-0.1044729079217014,8.145257861896781e-5,false
0.001,0.5,0.001,10.0,-0.10439749671949043,8.981078393021296e-5,false
0.001,0.5,0.001,20.0,-0.10432713167105782,9.405907532900436e-5,false
0.001,0.5,0.25,0.001,-0.104248592925065,8.043449238948709e-5,false
0.001,0.5,0.25,0.5,-0.10411228982765808,8.28611702369257e-5,false
0.001,0.5,0.25,1.0,-0.10412157780242332,8.154487614901875e-5,false
0.001,0.5,0.25,2.5,-0.10413881897504826,8.440079461444978e-5,false
0.001,0.5,0.25,5.0,-0.10415228569748367,8.79128121954988e-5,false
0.001,0.5,0.25,10.0,-0.10416238328275663,9.079562128702091e-5,false
0.001,0.5,0.25,20.0,-0.10416605122122019,9.276684559547534e-5,false
0.001,0.5,0.5,0.001,-0.10429432253140586,6.335772632523723e-5,false
0.001,0.5,0.5,0.5,-0.10410225874793419,6.955847323021111e-5,false
0.001,0.5,0.5,1.0,-0.10411627670458404,6.6763628317084e-5,false
0.001,0.5,0.5,2.5,-0.10414417473508501,7.276459174282371e-5,false
0.001,0.5,0.5,5.0,-0.10416685694742553,7.998981806383631e-5,false
0.001,0.5,0.5,10.0,-0.1041848352034477,8.575161436675318e-5,false
0.001,0.5,0.5,20.0,-0.10419330253880038,8.943335072471877e-5,false
0.001,0.5,0.75,0.001,-0.10431967434841478,5.028244096194981e-5,false
0.001,0.5,0.75,0.5,-0.10410036050508589,5.997941807404537e-5,false
0.001,0.5,0.75,1.0,-0.10411723314948193,5.575500010974125e-5,false
0.001,0.5,0.75,2.5,-0.10415107331832534,6.446110388308768e-5,false
0.001,0.5,0.75,5.0,-0.10417872467983323,7.449912984705099e-5,false
0.001,0.5,0.75,10.0,-0.10420081641394188,8.22096444244972e-5,false
0.001,0.5,0.75,20.0,-0.10421158172340259,8.697539630492682e-5,false
0.001,0.5,1.25,0.001,-0.10434552604240639,3.1343323470558595e-5,false
0.001,0.5,1.25,0.5,-0.10410036945375663,4.7909400321427935e-5,false
0.001,0.5,1.25,1.0,-0.10412060731393205,4.103661036424328e-5,false
0.001,0.5,1.25,2.5,-0.10416110790045285,5.411580817357429e-5,false
0.001,0.5,1.25,5.0,-0.10419420375476283,6.784766013968538e-5,false
0.001,0.5,1.25,10.0,-0.1042207062561788,7.777293896426943e-5,false
0.001,0.5,1.25,20.0,-0.10423379377447696,8.368715069118971e-5,false
0.001,0.5,2.5,0.001,-0.1043630339490678,9.979674354400382e-6,true
0.001,0.5,2.5,0.5,-0.10410221062378569,3.936427668595024e-5,false
0.001,0.5,2.5,1.0,-0.10412593560265843,2.9089410089044227e-5,false
0.001,0.5,2.5,2.5,-0.1041728885216424,4.635128120845117e-5,false
0.001,0.5,2.5,5.0,-0.10421109272986334,6.259044318205455e-5,false
0.001,0.5,2.5,10.0,-0.10424161626153604,7.366028638847944e-5,false
0.001,0.5,2.5,20.0,-0.10425666117538533,8.009378196656476e-5,false
0.001,0.5,5.0,0.001,-0.1043555156148506,3.1023495224660756e-5,false
0.001,0.5,5.0,0.5,-0.10410374563419272,4.8065983632074624e-5,false
0.001,0.5,5.0,1.0,-0.10412894381937636,4.0443645614755856e-5,false
0.001,0.5,5.0,2.5,-0.1041781280934002,5.216218260378367e-5,false
0.001,0.5,5.0,5.0,-0.10421791057644678,6.489730651121544e-5,false
0.001,0.5,5.0,10.0,-0.10424955404505178,7.38752519352238e-5,false
0.001,0.5,5.0,20.0,-0.1042649952051933,7.921557152487675e-5,false
0.001,1.0,0.001,0.001,-0.10436454870093041,9.138544879416311e-5,false
0.001,1.0,0.001,0.5,-0.10462377437775078,9.998936745742125e-6,true
0.001,1.0,0.001,1.0,-0.10460430614494455,3.099340083443328e-5,false
0.001,1.0,0.001,2.5,-0.10452073234525183,6.129310635699264e-5,false
0.001,1.0,0.001,5.0,-0.10443354769940698,7.617021994877981e-5,false
0.001,1.0,0.001,10.0,-0.1043450664866961,8.449082584775994e-5,false
0.001,1.0,0.001,20.0,-0.10426772203242422,8.874447182314726e-5,false
0.001,1.0,0.25,0.001,-0.10423120845600074,8.282969927749104e-5,false
0.001,1.0,0.25,0.5,-0.10411327186593691,7.820265542334794e-5,false
0.001,1.0,0.25,1.0,-0.10412137302906281,7.711672585887885e-5,false
