fn,pid,host,thread,λsl1,λsl2,λtl1,λtl2,cv_logll,time,alpha,gen,paramid,prev_pred,prev_sd,final_pred,final_sd
split_4-8.csv,9284,CNS-S-GD,1,5.0,20.0,0.5,20.0,-0.15316325608035233,241.24012085475,2.96008647830415,1,2373,-Inf,0.0,-0.15316491683068253,8.782459043009959e-6
split_4-8.csv,9284,CNS-S-GD,1,0.01,1.0,0.01,5.0,-0.1536873572577292,232.2532300495,1.3027860548442185,1,103,-Inf,0.0,-0.1536831798524701,9.989114661636641e-6
split_4-8.csv,9284,CNS-S-GD,2,0.25,0.01,0.01,1.0,-0.15369862510792262,241.15669084525,1.3619912156454754,1,346,-Inf,0.0,-0.15369405413919193,9.997798515764574e-6
split_4-8.csv,9284,CNS-S-GD,2,0.01,1.0,0.5,2.5,-0.15367276908890903,241.0474122495,2.846688409619398,1,116,-Inf,0.0,-0.15366950617255598,9.994784684518205e-6
split_4-8.csv,9284,CNS-S-GD,1,5.0,10.0,0.75,20.0,-0.15316245725004696,224.80603235075,2.910575524401008,2,2331,-0.1531917226875481,3.6039156049231234e-5,-0.1531625947053406,9.140651235454718e-6
split_4-8.csv,9284,CNS-S-GD,1,1.25,20.0,0.25,20.0,-0.15317161804929152,240.90774339125,1.9952281412024606,2,1680,-0.15325317580287842,6.223646263745195e-5,-0.15317140447803976,9.805643548969184e-6
split_4-8.csv,9284,CNS-S-GD,2,5.0,20.0,0.5,20.0,-0.15316425471579956,240.8898154125,2.96008647830415,2,2373,-0.15316718523669107,1.0049381534029235e-5,-0.15316491683068253,8.782459043009959e-6
split_4-8.csv,9284,CNS-S-GD,2,5.0,20.0,1.25,20.0,-0.15316264753188474,240.82948386500001,2.5051444285536735,2,2387,-0.15319837232119282,4.0389291591461753e-5,-0.15316234335086684,8.528664136713632e-6
split_4-8.csv,9284,CNS-S-GD,1,0.75,20.0,5.0,20.0,-0.15316755243543734,240.82625516725,3.0869946150450267,3,1372,-0.1532398905325447,7.194223017386204e-5,-0.15316761823003522,9.51949723517521e-6
split_4-8.csv,9284,CNS-S-GD,1,2.5,20.0,5.0,20.0,-0.15316258655902232,226.18078619124998,2.432469491038199,3,2058,-0.15321131157436013,4.815426026241362e-5,-0.15316286158580017,9.335626001852409e-6
split_4-8.csv,9284,CNS-S-GD,2,0.5,10.0,5.0,5.0,-0.15317733721825116,241.13743771974998,2.4519459641632535,3,978,-0.1532883227804565,8.688511057040676e-5,-0.15317755541963454,9.664116222745697e-6
split_4-8.csv,9284,CNS-S-GD,2,2.5,0.5,0.25,0.01,-0.15316556383322455,240.96984185050002,1.0427128935948833,3,1772,-0.15336255486761013,0.00010000323320812783,-0.15317143396061966,9.48548343695122e-6
split_4-8.csv,9284,CNS-S-GD,1,1.25,2.5,2.5,0.01,-0.15317301652305665,209.5902503725,1.756450958841184,4,1555,-0.15323868301725202,9.023104271605192e-5,-0.153174312870334,9.811216542505076e-6
split_4-8.csv,9284,CNS-S-GD,1,0.25,5.0,0.25,0.01,-0.1532975876445461,240.95895027274997,1.2612625035673162,4,547,-0.15325457807645124,9.386908082115902e-5,-0.15329886547665944,9.936023187977096e-6
split_4-8.csv,9284,CNS-S-GD,2,5.0,0.01,1.25,0.01,-0.15315660750078586,240.92111204175,1.1897178815107117,4,2087,-0.15327719357765132,9.874143232458039e-5,-0.15315695899128481,9.81322619414728e-6
split_4-8.csv,9284,CNS-S-GD,2,0.25,0.5,0.5,0.01,-0.15342219364213405,240.7693670785,1.560992826057333,4,407,-0.15322950810920632,8.297033247873444e-5,-0.15341755987112085,9.917103985518896e-6
split_4-8.csv,9284,CNS-S-GD,1,2.5,20.0,0.75,0.01,-0.15316327136172903,237.126016339,2.7872868915591464,5,2031,-0.15318517201748513,7.823629627853945e-5,-0.153163025060474,9.795595703069658e-6
split_4-8.csv,9284,CNS-S-GD,1,0.25,0.01,5.0,0.01,-0.1532712118058021,226.37805382425,2.4408560153415304,5,386,-0.15327688279580629,9.329471261216251e-5,-0.15327135092617813,9.979228678143115e-6
split_4-8.csv,9284,CNS-S-GD,2,2.5,1.0,1.25,2.5,-0.15316380527481505,192.323522921,2.0692034036765454,5,1845,-0.1532364695216414,8.380294419084684e-5,-0.15316320917612508,9.633643451770623e-6
split_4-8.csv,9284,CNS-S-GD,2,5.0,5.0,0.75,0.01,-0.1531625794466962,186.274529975,1.151504541152222,5,2276,-0.1531362892227252,6.561835690956003e-5,-0.153163084294025,9.571105204115373e-6
split_4-8.csv,9284,CNS-S-GD,1,0.75,1.0,5.0,10.0,-0.15317503848761607,234.92152616349998,2.231550897613854,6,1175,-0.15320180548787193,7.143704815887858e-5,-0.15317549162474167,9.880712917987188e-6
split_4-8.csv,9284,CNS-S-GD,1,2.5,10.0,0.01,2.5,-0.15316652337980036,240.67948050024998,2.6752536914906533,6,1964,-0.15325945935312144,9.678439630606656e-5,-0.15316702224933915,9.811915786579136e-6
split_4-8.csv,9284,CNS-S-GD,2,5.0,0.5,0.25,0.5,-0.15316352466280206,240.89406668375,1.1236056273837374,6,2116,-0.15320433870497416,7.971674749909566e-5,-0.15316367686510676,9.91683716931028e-6
split_4-8.csv,9284,CNS-S-GD,2,0.75,0.01,5.0,20.0,-0.15318259447360866,240.85620268725,5.0,6,1078,-0.15326850642731962,9.981824392162813e-5,-0.1531833632574893,9.956742151215365e-6
split_4-8.csv,9284,CNS-S-GD,1,5.0,0.01,5.0,0.01,-0.15316211205856392,204.02768671025,1.2903415988617557,7,2101,-0.15318024313759226,5.503671876476921e-5,-0.15316279872616034,9.848461956032368e-6
split_4-8.csv,9284,CNS-S-GD,1,5.0,1.0,0.25,5.0,-0.1531626663414914,240.78388735425,1.0786275820819107,7,2168,-0.15317711646721688,5.751634316670344e-5,-0.15316344716912492,8.625548951432764e-6
split_4-8.csv,9284,CNS-S-GD,2,5.0,1.0,0.25,10.0,-0.15316350861426203,241.05570829425,1.1319313020504105,7,2169,-0.15318658914521813,6.427381956114767e-5,-0.15316264104219962,8.657747552248162e-6
split_4-8.csv,9284,CNS-S-GD,2,1.25,1.0,0.25,20.0,-0.1531810864617346,240.87022576074997,1.9128650268388592,7,1484,-0.1532165897583107,7.409205504947248e-5,-0.1531816704674044,9.834506670780409e-6
split_4-8.csv,9284,CNS-S-GD,1,5.0,0.01,0.5,20.0,-0.15315154599728784,240.903709284,3.093421928472074,8,2079,-0.15322377393457762,9.035105638190284e-5,-0.15315199347452507,9.864114523764679e-6
split_4-8.csv,9284,CNS-S-GD,1,0.5,0.01,2.5,0.5,-0.153250995547871,240.86181268274999,2.9060815551942167,8,723,-0.1532469726639144,9.442799540109335e-5,-0.1532544293194047,9.918251307376487e-6
split_4-8.csv,9284,CNS-S-GD,2,0.01,20.0,5.0,20.0,-0.15322413726277884,241.15469610225,4.838524029407484,8,343,-0.15328741858158956,9.595692156926551e-5,-0.15322465680055627,9.994629296669839e-6
