fn,pid,host,thread,λsl1,λsl2,λtl1,λtl2,cv_logll,cv_logll_std,time,alpha,gen,prev_pred,prev_sd,prim_norm,dual_norm,steps,final_pred,final_sd
35.csv,162221,c460-103,"1, 2, 3, 4, 5",4.933193227980047,0.00030274960391951064,0.6666582430684462,3.1309678677611137,-0.37504563050255374,0.015332427856753867,1201.6592911924001,0.039480333962107365,1,-Inf,0.0,0.03195825513863028,0.03177620401812594,1320.4,-0.368819554419724,0.035198034705092335
35.csv,162221,c460-103,"6, 7, 8, 9, 10",0.08287774471994458,0.7191163359271158,3.0618794409616252,0.016929961528296584,-0.36920895504555273,0.028772804065152993,1201.6782536424,0.04099142579890068,1,-Inf,0.0,0.03133646573726639,0.03255544929938856,1284.6,-0.3797040352444753,0.030681031680484798
35.csv,162221,c460-103,"11, 12, 13, 14, 15",0.09606203986216187,0.8317001405873868,0.025710358489401168,0.00827052163937503,-0.36167529379935215,0.03095804916104542,1201.6698789522,0.049486902812911224,1,-Inf,0.0,0.18713454827022682,0.03232458070916529,1242.2,-0.40283425862370315,0.011968007218921451
35.csv,162221,c460-103,"16, 17, 18, 19, 20",4.8978187945834675,0.0003436963281507965,0.04796140537392267,0.14640795057671827,-0.3812136325185522,0.02107043742108858,1201.6884508628002,0.03660903694668137,1,-Inf,0.0,0.03990889786375841,0.030749049812057762,1357.4,-0.3686061766345686,0.03510673299596867
35.csv,162221,c460-103,"21, 22, 23, 24, 25",0.06378937891657628,0.0004419081129565512,0.5458620916103679,3.030940271298792,-0.3796202940219636,0.026331380740049915,1201.754701156,0.03455424081882998,1,-Inf,0.0,0.5202492466906892,0.032808933974424734,1340.0,-0.3892410253671321,0.03252987253216858
35.csv,162221,c460-103,"26, 27, 28, 29, 30",2.7981226198709024,1.427604382010223,0.1016017970966614,0.0003331345997637861,-0.3693509703511729,0.02968282978096929,1201.5365442026,0.05133675991100256,1,-Inf,0.0,0.020442222309687102,0.0324980687478749,1296.8,-0.38359940042572604,0.03202935421484815
35.csv,162221,c460-103,"1, 2, 3, 4, 5",0.01993825110158917,4.933935511562164,0.18807980135174562,0.0004239983665319831,-0.40952286896554196,0.03301137627254353,1201.4929846846003,0.03125,2,-0.3665298129790434,0.0056137416107225275,0.15285070843351278,0.02619749891350288,1510.2,-0.3738590677506444,0.03505907133176875
35.csv,162221,c460-103,"6, 7, 8, 9, 10",0.8111149162496224,0.2885618037007823,0.05419100903626915,1.399415761393534,-0.40297111923075357,0.0173252560513612,1201.6913209644,0.03125,2,-0.37044210276676465,0.006469178922006214,0.05350193021815406,0.027500659357017676,1460.8,-0.3986134644406301,0.02294795609222834
35.csv,162221,c460-103,"11, 12, 13, 14, 15",0.6042122391754992,0.02690433936483952,0.043558312324380156,2.2213051906342733,-0.4129757922538083,0.02813994544074565,1201.5287788793999,0.03125,2,-0.3743608882180599,0.0060376054870270235,0.11269893163180407,0.02596985165067714,1521.6,-0.3946380840442692,0.02832011160396355
35.csv,162221,c460-103,"16, 17, 18, 19, 20",2.52558779132119,3.3816951520437617,0.21966209608533346,0.16053782255357307,-0.3970107636559176,0.018389026904787827,1201.5443009304,0.04777120409414992,2,-0.36849950464524245,0.006132906179930301,0.020055401409913586,0.028328356039028037,1510.6,-0.3760278959138212,0.034699441795063735
35.csv,162221,c460-103,"21, 22, 23, 24, 25",0.04815542924038816,0.13124766610511046,0.092486704601488,0.0011604579917206558,-0.3909762567806077,0.01867019637987585,1201.269518504,0.03125,2,-0.36557466424627727,0.004534496199412208,0.29153642575373445,0.026570918822579587,1507.2,-0.401726684201207,0.008539123838192145
35.csv,162221,c460-103,"26, 27, 28, 29, 30",2.8548485885671906,3.479444774792615,0.01102976877281887,0.0021881875142484306,-0.39910847753579637,0.011249713954559053,1201.7642872132,0.04872662817603292,2,-0.36671474566683643,0.004153293829185037,0.021573117101905542,0.02816580972291318,1508.0,-0.37426180740566,0.03487255383436783
35.csv,162221,c460-103,"1, 2, 3, 4, 5",0.015398094384384359,3.436357463558205,0.8232725790810411,3.9581035736153614,-0.41236900296093104,0.016601578528500166,1201.3652405896,0.03125,3,-0.3798462213196464,0.014584623028192183,0.050642359081427266,0.026087284217220556,1512.8,-0.36990401523747235,0.035184517343499
35.csv,162221,c460-103,"6, 7, 8, 9, 10",0.1433361621409147,0.3363123133041128,0.019901675903837613,0.026097809002955615,-0.41274169301244246,0.028298672100220062,1201.5665309314002,0.03125,3,-0.36472224691065463,0.004468854047021251,0.12766691428413296,0.02570214161138503,1539.2,-0.40178373944082924,0.009320016091409835
35.csv,162221,c460-103,"11, 12, 13, 14, 15",3.037203110366091,0.0001207996691947155,0.039867970855104684,0.00018823154210535523,-0.4138635773730934,0.022752133295430077,1201.0257154730002,0.032352700140236265,3,-0.3859587937273862,0.015968868211032557,0.04554131875003525,0.02578320120684328,1531.0,-0.3774332617020014,0.03142934616301277
35.csv,162221,c460-103,"16, 17, 18, 19, 20",0.028245915723557703,5.089072048214077,0.041965977461450595,0.1390030212327292,-0.41201705753626533,0.02608452902264415,1201.6351444206,0.03125,3,-0.36082249386084625,0.010154404458934814,0.21736014294231695,0.025986910145022395,1519.0,-0.372460719038403,0.035112875797048526
35.csv,162221,c460-103,"21, 22, 23, 24, 25",1.1896913854726974,0.16129356389527996,1.4829534727824236,0.0021147987321430257,-0.41309534022880995,0.016422096226040038,1201.5295808382,0.03125,3,-0.36685340380317727,0.009192644528685238,1.0204019736091747,0.034000333148134554,1515.2,-0.39828832291251054,0.02161089299041957
35.csv,162221,c460-103,"26, 27, 28, 29, 30",0.044314915594177655,2.934094750700896,0.06550937670596553,0.11750794685217157,-0.4061642396291615,0.020277295589656935,1201.377578812,0.03125,3,-0.36103776912825897,0.008405956558214066,0.23021845346065922,0.026738330715156994,1485.2,-0.3934257110655876,0.030368798101649993
35.csv,162221,c460-103,"1, 2, 3, 4, 5",0.0221962662944486,0.41914576230849077,5.191383375701181,0.02292254318347421,-0.4082076209157245,0.023387948742752126,1201.8697655878,0.039480333962107365,4,-0.37211841284815395,0.005803802185058525,0.037892998651521716,0.026637156694077395,1544.8,-0.36892005188293203,0.03512531694756239
35.csv,162221,c460-103,"6, 7, 8, 9, 10",3.7175461617897536,0.12837493240525674,3.350884417372925,2.3341014806553515,-0.4044124865134859,0.0263327152202507,1201.6758651234,0.03589121269282487,4,-0.3790257060864586,0.013030724258921753,0.03563483107928478,0.027142228701927108,1499.0,-0.3703205989382871,0.03517032356462354
35.csv,162221,c460-103,"11, 12, 13, 14, 15",0.21546178636902535,5.381099994694732,5.323423512837533,0.13823530024015007,-0.40283416584809756,0.02501461525577178,1201.6204324754003,0.039480333962107365,4,-0.3720228025049849,0.008504068520550778,0.02711780023781627,0.027377039912695363,1509.4,-0.3684277663265182,0.0352065251877362
35.csv,162221,c460-103,"16, 17, 18, 19, 20",0.8218289282573019,0.00011852543626091697,0.027849795778919596,3.0294697480142423,-0.40858263849534177,0.017515074522278698,1201.7242134882001,0.03125,4,-0.3777200055126204,0.010846607406730687,0.07676680510805513,0.02666103856046904,1491.0,-0.3855695883272633,0.032898001292612396
35.csv,162221,c460-103,"21, 22, 23, 24, 25",0.02867622722983457,0.0002743290176689515,4.80726456027236,0.5376137363905252,-0.397975667531034,0.01585972561236358,1201.3483955554,0.04184915399983381,4,-0.3790043198427145,0.010873862649260867,0.031132374220961746,0.028213328808624472,1482.8,-0.3704838709397609,0.03504762336243679
35.csv,162221,c460-103,"26, 27, 28, 29, 30",0.06039523296947442,0.053721278452583225,3.8009501706574897,0.06942742042605775,-0.4057707479611721,0.017248509740780148,1201.6351992686,0.03393351018230715,4,-0.3833798098875012,0.009636772569056271,0.042832752383675815,0.027045776448706715,1492.0,-0.3725172315955579,0.03373549421223168
35.csv,162221,c460-103,"1, 2, 3, 4, 5",0.15546801162260254,2.080440106600138,1.1947369985198453,0.011727976048875523,-0.41979283288366204,0.022464836778439353,1201.5824253694002,0.03125,5,-0.3695260825941141,0.0033999424459677506,0.0450759490111298,0.02489891405470756,1557.8,-0.4058821383983433,0.02480204786851708
35.csv,162221,c460-103,"6, 7, 8, 9, 10",0.062087254902685136,0.9901925555379925,0.10917094124070627,0.005372423508722264,-0.41991456178810777,0.015605516564450863,1201.610438663,0.03125,5,-0.3692672870473943,0.0028114919666471752,0.6384287423591957,0.025727114851168704,1572.2,-0.40399128409575313,0.01309058147344901
35.csv,162221,c460-103,"11, 12, 13, 14, 15",1.6130942952132097,2.1785727080274397,0.13096876662966458,0.0001808918492919508,-0.4032873550425021,0.018726644844163223,1200.975396991,0.039480333962107365,5,-0.37072173386873936,0.003644655526989526,0.029246803153914702,0.027362241383810038,1508.6,-0.39448852340660046,0.029334604731713728
35.csv,162221,c460-103,"16, 17, 18, 19, 20",0.2245664157018407,1.3481987635781227,0.8308012830044176,0.000786776457705941,-0.41391938650892673,0.03010543136185408,1201.5969563398,0.03125,5,-0.3771450471184691,0.004727498756663863,0.06252409335251585,0.025702226399486834,1529.0,-0.40857756856426647,0.017937217134529195
35.csv,162221,c460-103,"21, 22, 23, 24, 25",0.48471010112212454,1.077117831168866,0.10937655439542436,0.00014782455984252798,-0.4211142761242293,0.012149495080797705,1201.6678619062,0.03125,5,-0.3748762430707455,0.004927278851294343,0.04743819734051711,0.0247950847229422,1560.6,-0.4048083100482151,0.015209216537897965
35.csv,162221,c460-103,"26, 27, 28, 29, 30",0.07548691631127044,4.38520152758305,0.3945614629331834,0.014395834665719314,-0.40736111623720744,0.015794295241993477,1201.4741034732,0.03125,5,-0.3738246535161862,0.0041944351598786405,0.06716327196765634,0.026816721428247082,1484.8,-0.3785027589787128,0.034724368466610464
35.csv,162221,c460-103,"1, 2, 3, 4, 5",0.012754952746163666,0.04274303571300951,0.014087674632774137,0.00021704045630569654,-0.3694125638474469,0.024398676068283012,1201.4853743458,0.03125,6,-0.3712320271676217,0.008689840081624373,0.7805605242693775,0.022600877995819658,1553.6,-0.4013869879666006,0.008243978200527859
35.csv,162221,c460-103,"6, 7, 8, 9, 10",1.016724387723771,0.00034234977125806884,1.7522351973352486,5.545047512635707,-0.42097258189502157,0.019275961814581577,1201.6800506646,0.03125,6,-0.3750149314953742,0.00481463837773216,0.04605211198282501,0.024772341041352196,1561.8,-0.36966087336812026,0.035201592201914086
35.csv,162221,c460-103,"11, 12, 13, 14, 15",0.21371384032104052,0.0016140650864026817,4.74186084786317,1.9321828052570476,-0.4031378543423495,0.023772629967107477,1201.5678731491998,0.03589121269282487,6,-0.38677695241651416,0.006149281697233927,0.03628010701370797,0.027349691063846597,1489.4,-0.3715228922295952,0.035145367138203966
35.csv,162221,c460-103,"16, 17, 18, 19, 20",0.73926161473741,0.09936909026357926,0.01152381866640659,0.0001803695117657757,-0.41185384534847813,0.020118735821903835,1201.4537955256,0.03125,6,-0.38406980822894665,0.00793448103034298,0.09027700187842602,0.026260095932320492,1510.6,-0.40063494172621744,0.009627061279546793
35.csv,162221,c460-103,"21, 22, 23, 24, 25",0.018121420740907165,0.00029074657929312913,0.036795741318738986,0.00018647535074434683,-0.33010806377699126,0.025142257542958953,1006.6040070161998,0.1249915778917742,6,-0.4005347527108748,0.013220159649015623,0.1027899713941208,0.004692512642889103,1298.0,-0.40144232610774333,0.00816519714991689
35.csv,162221,c460-103,"26, 27, 28, 29, 30",1.4118403386319873,0.02079031433800053,0.011186606205641809,0.0009792122643055435,-0.425498623546998,0.015102522592670805,1201.5879177040001,0.03125,6,-0.38702890470496143,0.009239892809258061,0.09651571778123544,0.024246122477542386,1588.4,-0.3963575859636674,0.015949446434137596
35.csv,162221,c460-103,"1, 2, 3, 4, 5",0.04111621912551009,0.00012191891668673513,0.012410656341281821,0.0002551440089463807,-0.34497260807333796,0.02124832065702262,1201.7351665443998,0.03125,7,-0.3435156214354439,0.007230309497319912,1.334374337567509,0.05005047799584542,1642.8,-0.4013331602072587,0.00809153506584396
35.csv,162221,c460-103,"6, 7, 8, 9, 10",0.010323112760477416,0.0013916731803245766,0.016476926049670472,0.0012672942509202013,-0.3321225513122429,0.02608370434984485,683.9383929148,0.2414581315722141,7,-0.3438374036003653,0.009047175240556725,6.677013678118324e-5,0.0016190465039729331,884.2,-0.40139655202604174,0.008162102155601057
35.csv,162221,c460-103,"11, 12, 13, 14, 15",0.04683942368905222,0.00023962803051349112,0.05407787475117423,0.00012008628245581331,-0.3511604065844604,0.023575746311550513,1201.6970928187998,0.03125,7,-0.34552179617616047,0.00484915768310091,0.11025485342972603,0.03486600664953298,1608.0,-0.40145823986577855,0.008132173154834532
35.csv,162221,c460-103,"16, 17, 18, 19, 20",0.018008868910343694,0.00020385712995465709,0.19405730510761346,0.0005332066768068954,-0.35392579466990615,0.02148874846277872,1201.906754912,0.03125,7,-0.34026753462056814,0.008617115134624967,1.3836515364819069,0.03896799148918697,1637.2,-0.4018081133606223,0.008347283349535167
35.csv,162221,c460-103,"21, 22, 23, 24, 25",0.01879609595681546,0.0004974368087041647,0.01284732656682829,0.00038795920196507607,-0.33210164818780863,0.026079643589859224,693.8737186488,0.2607747820979912,7,-0.33857448434297327,0.006224994345905754,1.9659302049817188e-5,0.0014447775766056792,877.8,-0.40136781614973616,0.008135908270159524
35.csv,162221,c460-103,"26, 27, 28, 29, 30",0.025268904549162703,0.0007734707547066024,0.01606869761069639,0.0001758971024826539,-0.33206461348117305,0.0260679990569868,898.4217076568,0.1994851770895226,7,-0.3439836896243207,0.00501358271231084,0.024012562385513563,0.006747743361856429,1153.6,-0.40136764323383395,0.008127267397735673
35.csv,162221,c460-103,"1, 2, 3, 4, 5",0.018074369366498658,0.0006942626651791996,0.14225626397960747,0.0005307224992747129,-0.33908843506853764,0.025584230613650425,1201.3586747683999,0.03125,8,-0.34985013047505176,0.0049307421582127,0.2948059831971285,0.023266683594473116,1564.6,-0.40171397902097916,0.008289096592481447
35.csv,162221,c460-103,"6, 7, 8, 9, 10",0.025768520257713208,0.00016948836302841164,0.021740763738606762,0.00016228524092243263,-0.32957077412158065,0.02772306792601943,1201.9746592686,0.03125,8,-0.33617832263357744,0.0030535606175460354,0.21154403046833803,0.009053410953429422,1584.4,-0.4013849168029701,0.008131915155698664
35.csv,162221,c460-103,"11, 12, 13, 14, 15",0.031638127336945036,0.0002496804673933958,0.03286657462327956,0.4615630180404427,-0.38972533608984816,0.0221060352602519,1201.6308290532,0.03125,8,-0.3793284912271071,0.01409018233723934,0.8074133832634439,0.043714970068716046,1576.8,-0.4032379246817111,0.010755906288647863
35.csv,162221,c460-103,"16, 17, 18, 19, 20",0.04356542089548304,0.0005457880669135315,0.020633998842282147,0.0011219689846693826,-0.3375262209309341,0.02920014147497864,1201.5423877265998,0.03125,8,-0.35088762780556426,0.005919821674572849,0.3355574883873368,0.022713894194500206,1578.6,-0.4013615278721634,0.008101538515763026
35.csv,162221,c460-103,"21, 22, 23, 24, 25",0.012630524110568968,0.0003403217917383853,0.026430222155248168,0.0003735424260375293,-0.3321141434763849,0.026080189128622738,711.3421012274,0.23706798372544652,8,-0.32788879390137005,0.003120031830169188,1.7216532896172647e-5,0.0015041418326261454,898.4,-0.4014194745990694,0.00816408769199939
35.csv,162221,c460-103,"26, 27, 28, 29, 30",0.013289943667378906,0.0008716254198883857,0.18631695159983502,5.152263547945542,-0.4103405426138561,0.013898270235258407,1201.6755111832001,0.03125,8,-0.3699019887700453,0.011004592505742147,0.2276826966288593,0.024133533384250117,1541.2,-0.37112207605509584,0.03517044984058727
35.csv,162221,c460-103,"1, 2, 3, 4, 5",0.014180813005551187,0.005074572078141249,0.01096633495897451,0.00021679469018152838,-0.3359281887242485,0.022911971048870147,1037.960973816,0.09458678601530768,9,-0.3431986714602418,0.004674683446142309,0.026296007587963514,0.0036012847158742875,1335.2,-0.40136826940921744,0.008151895917130093
