fn,pid,host,thread,λsl1,λsl2,λtl1,λtl2,cv_logll,cv_logll_std,time,alpha,gen,prev_pred,prev_sd,prim_norm,dual_norm,steps,final_pred,final_sd
06.csv,162084,c460-003,"1, 2, 3, 4, 5",0.44582938358015367,0.018980347230213707,0.6825369640879136,1.2821328796892655,-0.6454336011542021,0.0024964494750922225,1201.692774285,1.4498862259087875,1,-Inf,0.0,0.03774108893435209,0.03664689840938048,1164.2,-0.6475535350843103,0.0033460723419695285
06.csv,162084,c460-003,"6, 7, 8, 9, 10",0.05609147514942187,0.04113460060323922,0.05547221100382956,0.00021175871120514712,-0.6726614012466697,0.0027414289299864335,1201.756491691,0.16491915277113176,1,-Inf,0.0,0.27449948306279126,0.04976159264873321,1144.2,-0.6460557946478067,0.0014350077668519217
06.csv,162084,c460-003,"11, 12, 13, 14, 15",0.7612783813478947,0.0028282663937715703,0.10434728234560273,2.3118316227176487,-0.6443309360279383,0.002447092589178095,1201.7865586018002,2.044157000265906,1,-Inf,0.0,0.01757568690178146,0.01776045387099371,1191.8,-0.6472829087812677,0.006150096190781382
06.csv,162084,c460-003,"16, 17, 18, 19, 20",1.2715079982605302,1.0115191472169074,0.25843258256242496,0.062032687536955726,-0.6449268567501303,0.0024750608678141524,1201.6883254172,2.8777406385474174,1,-Inf,0.0,0.0053731028591021916,0.006220567647896355,1201.2,-0.6452818849041325,0.0032139982761237407
06.csv,162084,c460-003,"21, 22, 23, 24, 25",0.026304543893359213,0.2571019810536976,2.2978327689279707,0.04412261820176824,-0.6444257414716066,0.002568951759801772,1201.7034816946,1.1094935919106115,1,-Inf,0.0,0.09285621134817637,0.4737057789985329,1131.0,-0.6483313267768005,0.0064808051186503735
06.csv,162084,c460-003,"26, 27, 28, 29, 30",1.7443613757929113,0.0001152835636782065,0.09969745581156723,0.004375137727379619,-0.6442981493736074,0.0023900982409979215,1201.4949063962,2.3350562656883627,1,-Inf,0.0,0.029799984169057138,0.08486471944631364,1186.0,-0.6462428179204925,0.004219065306023358
06.csv,162084,c460-003,"1, 2, 3, 4, 5",0.011232440009981476,0.15056187643803925,3.9536312377973593,0.0018815929893594378,-0.6443282641154364,0.0025998550632232256,1201.3072598916,1.7868505247079596,2,-0.6531563832149372,0.006869158585469804,0.07682734011322447,0.5890293095361223,1373.4,-0.6469137571091103,0.009272137426033014
06.csv,162084,c460-003,"6, 7, 8, 9, 10",0.03594458439625596,0.00013820478116104395,0.018474794850026198,4.739680900869091,-0.6504162808964367,0.00262838930880131,1201.4664147334,0.4448681213872515,2,-0.6460707170317264,0.009276612091972313,0.052074952469785385,0.1479321823890481,1358.2,-0.6462031668801936,0.009526614324103637
06.csv,162084,c460-003,"11, 12, 13, 14, 15",0.06341917396375045,0.00016430723319758772,0.030951552001567052,0.0002814075208645498,-0.7283076896957994,0.002944256705227361,1201.3888459128,0.11264200039009062,2,-0.6551430738388035,0.0087156295090302,0.07004640460344905,0.009106250554992014,1405.6,-0.6460269265395514,0.0014590821038198544
06.csv,162084,c460-003,"16, 17, 18, 19, 20",0.018163844545348258,0.0002342995393075682,0.034284969047008944,0.40915330416846263,-0.675841628546341,0.0034579389315982237,1201.4948457624,0.14526762938307652,2,-0.6463593603866016,0.009559707806821211,0.10503068432184848,0.08771658689142398,1360.4,-0.6460520839619489,0.0013636855783664028
