slambdasl1,slambdasl2,tlambdasl1,tlambdasl2,pred,band,tested
0.001,0.001,0.001,0.001,-0.09272362912627731,9.999504937431121e-6,true
0.001,0.001,0.001,0.5,-0.09180753879578427,9.666669186128183e-5,false
0.001,0.001,0.001,1.0,-0.09240364970658306,9.140239509399131e-5,false
0.001,0.001,0.001,2.5,-0.09338293074683257,7.635931846255543e-5,false
0.001,0.001,0.001,5.0,-0.09410405693994367,5.708958190515994e-5,false
0.001,0.001,0.001,10.0,-0.09462865897642167,3.173341315965669e-5,false
0.001,0.001,0.001,20.0,-0.09482090083982675,9.999504892395276e-6,true
0.001,0.001,0.25,0.001,-0.09167007239647922,9.128605986137366e-5,false
0.001,0.001,0.25,0.5,-0.09101630411401657,9.933961105432202e-5,false
0.001,0.001,0.25,1.0,-0.09115868979815754,9.848826865037012e-5,false
0.001,0.001,0.25,2.5,-0.0913948199568146,9.632944084583208e-5,false
0.001,0.001,0.25,5.0,-0.09156764460740792,9.4088091306479e-5,false
0.001,0.001,0.25,10.0,-0.09169147851752621,9.208236872129875e-5,false
0.001,0.001,0.25,20.0,-0.09173364190243351,9.127061939190909e-5,false
0.001,0.001,0.5,0.001,-0.09200079666646722,8.103813488400892e-5,false
0.001,0.001,0.5,0.5,-0.09108748161550682,9.876106571831534e-5,false
0.001,0.001,0.5,1.0,-0.09126412496573039,9.700055191197277e-5,false
0.001,0.001,0.5,2.5,-0.0915596626531537,9.240240542048377e-5,false
0.001,0.001,0.5,5.0,-0.09177697047560987,8.747663232634741e-5,false
0.001,0.001,0.5,10.0,-0.09193336256313143,8.292364625327991e-5,false
0.001,0.001,0.5,20.0,-0.09198758289024866,8.102533076876297e-5,false
0.001,0.001,0.75,0.001,-0.09221546234676677,7.196400799474032e-5,false
0.001,0.001,0.75,0.5,-0.09113755194518429,9.830889917457018e-5,false
0.001,0.001,0.75,1.0,-0.09133924876444888,9.582010842463104e-5,false
0.001,0.001,0.75,2.5,-0.09167801027975052,8.919796216430684e-5,false
0.001,0.001,0.75,5.0,-0.09192769183610701,8.19075940338175e-5,false
0.001,0.001,0.75,10.0,-0.09210784029961439,7.494248969107626e-5,false
0.001,0.001,0.75,20.0,-0.09217097046994016,7.195369519830866e-5,false
0.001,0.001,1.25,0.001,-0.09247314983763609,5.7086981338821845e-5,false
0.001,0.001,1.25,0.5,-0.09119893501467972,9.768179906596298e-5,false
0.001,0.001,1.25,1.0,-0.09143196809127739,9.416487360400793e-5,false
0.001,0.001,1.25,2.5,-0.09182478710137794,8.456760901262785e-5,false
0.001,0.001,1.25,5.0,-0.09211500620312311,7.351452290319415e-5,false
0.001,0.001,1.25,10.0,-0.09232496649565128,6.224104306347618e-5,false
0.001,0.001,1.25,20.0,-0.09239938242133286,5.708012406618211e-5,false
0.001,0.001,2.5,0.001,-0.0927365694781157,3.173308831073557e-5,false
0.001,0.001,2.5,0.5,-0.09126124374717874,9.694310071592345e-5,false
0.001,0.001,2.5,1.0,-0.09152703063683269,9.218729083292968e-5,false
0.001,0.001,2.5,2.5,-0.09197656101414459,7.879098522322986e-5,false
0.001,0.001,2.5,5.0,-0.09230945304868719,6.224312960235767e-5,false
0.001,0.001,2.5,10.0,-0.09255093345726835,4.2778045101728426e-5,false
0.001,0.001,2.5,20.0,-0.09263749176101095,3.173041867235503e-5,false
0.001,0.001,5.0,0.001,-0.0928330831557594,9.999504886946863e-6,true
0.001,0.001,5.0,0.5,-0.09128094546023728,9.665182980951916e-5,false
0.001,0.001,5.0,1.0,-0.09155856141570473,9.138712489271483e-5,false
0.001,0.001,5.0,2.5,-0.09202910854150917,7.634792770386442e-5,false
0.001,0.001,5.0,5.0,-0.09237810501631114,5.708276614019042e-5,false
0.001,0.001,5.0,10.0,-0.09263172889963864,3.1730753455480125e-5,false
0.001,0.001,5.0,20.0,-0.09272333213439662,9.999501410521226e-6,true
0.001,0.5,0.001,0.001,-0.0910364990500759,9.666686693498642e-5,false
0.001,0.5,0.001,0.5,-0.09083286131175244,9.96809540372896e-5,false
0.001,0.5,0.001,1.0,-0.0908701515318602,9.936091008114759e-5,false
0.001,0.5,0.001,2.5,-0.09092918169030027,9.854873151295269e-5,false
0.001,0.5,0.001,5.0,-0.09097078810264737,9.770703738126958e-5,false
0.001,0.5,0.001,10.0,-0.09099887693143657,9.695976690743447e-5,false
0.001,0.5,0.001,20.0,-0.09100524048127105,9.66599244337239e-5,false
0.001,0.5,0.25,0.001,-0.09082457938325217,9.94300345685135e-5,false
0.001,0.5,0.25,0.5,-0.0910756867357341,8.379856789432946e-5,false
0.001,0.5,0.25,1.0,-0.09112274650122226,7.792946163551477e-5,false
0.001,0.5,0.25,2.5,-0.0911225666357051,7.544036346211957e-5,false
0.001,0.5,0.25,5.0,-0.09107294345661267,7.798061262133059e-5,false
0.001,0.5,0.25,10.0,-0.09099441122731272,8.187170126183707e-5,false
0.001,0.5,0.25,20.0,-0.090907278642497,8.533730431510035e-5,false
0.001,0.5,0.5,0.001,-0.09085976687382437,9.882229689846989e-5,false
0.001,0.5,0.5,0.5,-0.09112977136741027,7.576135735351579e-5,false
0.001,0.5,0.5,1.0,-0.09118125719815155,6.65806458534183e-5,false
0.001,0.5,0.5,2.5,-0.09117557422258234,6.32266760215976e-5,false
0.001,0.5,0.5,5.0,-0.09111350698315444,6.81284291529325e-5,false
0.001,0.5,0.5,10.0,-0.09101867724127873,7.478358523155329e-5,false
0.001,0.5,0.5,20.0,-0.0909156504813516,8.027736306837044e-5,false
0.001,0.5,0.75,0.001,-0.09088338240808964,9.834201119993595e-5,false
0.001,0.5,0.75,0.5,-0.09114766508423217,7.185663369348897e-5,false
0.001,0.5,0.75,1.0,-0.09120033612590402,6.080594814061927e-5,false
0.001,0.5,0.75,2.5,-0.09119249079297001,5.6915146299076376e-5,false
0.001,0.5,0.75,5.0,-0.09112606064098598,6.322522332652477e-5,false
0.001,0.5,0.75,10.0,-0.09102564942643755,7.139427175149411e-5,false
0.001,0.5,0.75,20.0,-0.0909172785266779,7.793811830643817e-5,false
0.001,0.5,1.25,0.001,-0.09091205037135193,9.767401234931607e-5,false
0.001,0.5,1.25,0.5,-0.09115197033481756,6.93005969853536e-5,false
0.001,0.5,1.25,1.0,-0.09120430821451297,5.68617382555302e-5,false
0.001,0.5,1.25,2.5,-0.09119509002303318,5.2418586716995394e-5,false
0.001,0.5,1.25,5.0,-0.09112695406631337,5.96820124091798e-5,false
0.001,0.5,1.25,10.0,-0.09102467234732069,6.885990828145378e-5,false
0.001,0.5,1.25,20.0,-0.09091475436049254,7.611736076551763e-5,false
0.001,0.5,2.5,0.001,-0.09094147354360796,9.688467184200646e-5,false
0.001,0.5,2.5,0.5,-0.09112423592481539,7.145102366878527e-5,false
0.001,0.5,2.5,1.0,-0.09117279799959255,6.0022234573189454e-5,false
0.001,0.5,2.5,2.5,-0.09116410282396586,5.5412538669707016e-5,false
0.001,0.5,2.5,5.0,-0.09110048904048267,6.129304719989008e-5,false
0.001,0.5,2.5,10.0,-0.091005021841518,6.925184824928722e-5,false
0.001,0.5,2.5,20.0,-0.09090243851771306,7.586021827673483e-5,false
0.001,0.5,5.0,0.001,-0.09095206118289606,9.65649892592895e-5,false
0.001,0.5,5.0,0.5,-0.0910643447822984,7.84369766495031e-5,false
0.001,0.5,5.0,1.0,-0.09110594384974369,7.010384422294882e-5,false
0.001,0.5,5.0,2.5,-0.09109979983049245,6.583284475952389e-5,false
0.001,0.5,5.0,5.0,-0.09104694921888883,6.85804574383757e-5,false
0.001,0.5,5.0,10.0,-0.09096693871157793,7.32441489581783e-5,false
0.001,0.5,5.0,20.0,-0.09088048808840171,7.771968457067317e-5,false
0.001,1.0,0.001,0.001,-0.09117858632253772,9.140257315439903e-5,false
0.001,1.0,0.001,0.5,-0.09085479155032838,9.934084169815923e-5,false
0.001,1.0,0.001,1.0,-0.09089997073168896,9.851924238134844e-5,false
0.001,1.0,0.001,2.5,-0.09097325332081031,9.640319855070022e-5,false
0.001,1.0,0.001,5.0,-0.09102556216608755,9.419019726120125e-5,false
0.001,1.0,0.001,10.0,-0.09106138627282818,9.220366343897716e-5,false
0.001,1.0,0.001,20.0,-0.09107039658585628,9.139453897080173e-5,false
0.001,1.0,0.25,0.001,-0.09086024489375649,9.859106124262907e-5,false
0.001,1.0,0.25,0.5,-0.09112314968743589,7.810791520467047e-5,false
0.001,1.0,0.25,1.0,-0.09116900562897268,6.936047523707211e-5,false
0.001,1.0,0.25,2.5,-0.09115611234220493,6.453577657553748e-5,false
0.001,1.0,0.25,5.0,-0.09109125874527525,6.696278522710773e-5,false
0.001,1.0,0.25,10.0,-0.09099752738900144,7.111781520801081e-5,false
0.001,1.0,0.25,20.0,-0.09089942963035909,7.484834109953084e-5,false
0.001,1.0,0.5,0.001,-0.09090446786388577,9.70758403546574e-5,false
0.001,1.0,0.5,0.5,-0.09118157387091276,6.77562500575412e-5,false
0.001,1.0,0.5,1.0,-0.09122938936146377,5.402816617488319e-5,false
0.001,1.0,0.5,2.5,-0.09120531424739928,4.7470937996230104e-5,false
0.001,1.0,0.5,5.0,-0.09112289947914953,5.3404662810740475e-5,false
0.001,1.0,0.5,10.0,-0.09100846718664335,6.113433098713874e-5,false
0.001,1.0,0.5,20.0,-0.09089194940033617,6.71425031322452e-5,false
0.001,1.0,0.75,0.001,-0.09093458432779529,9.586792608375731e-5,false
0.001,1.0,0.75,0.5,-0.09120023511397453,6.272239004010013e-5,false
0.001,1.0,0.75,1.0,-0.09124796334666231,4.587379548359888e-5,false
0.001,1.0,0.75,2.5,-0.0912192189772639,3.7934618624262486e-5,false
0.001,1.0,0.75,5.0,-0.0911303446891161,4.645938065391692e-5,false
0.001,1.0,0.75,10.0,-0.0910086245808354,5.635396121681671e-5,false
0.001,1.0,0.75,20.0,-0.09088588926454313,6.35985118952799e-5,false
0.001,1.0,1.25,0.001,-0.09097134122494563,9.417209734102544e-5,false
0.001,1.0,1.25,0.5,-0.09120337227218486,5.953363938810428e-5,false
0.001,1.0,1.25,1.0,-0.09124953158814149,4.0269911664740875e-5,false
0.001,1.0,1.25,2.5,-0.09121751735330734,3.0699096258477004e-5,false
0.001,1.0,1.25,5.0,-0.09112559786861388,4.1340016800465655e-5,false
0.001,1.0,1.25,10.0,-0.09100108172869632,5.272086491136057e-5,false
0.001,1.0,1.25,20.0,-0.0908765149569623,6.079608443775189e-5,false
0.001,1.0,2.5,0.001,-0.09100919795879509,9.214328235540321e-5,false
0.001,1.0,2.5,0.5,-0.09117042370890717,6.275124355455762e-5,false
0.001,1.0,2.5,1.0,-0.09121198947602194,4.580891622421643e-5,false
0.001,1.0,2.5,2.5,-0.09118046170592096,3.666239250457785e-5,false
0.001,1.0,2.5,5.0,-0.09109376280329395,4.394677827402703e-5,false
0.001,1.0,2.5,10.0,-0.09097711769557063,5.3044199271591086e-5,false
0.001,1.0,2.5,20.0,-0.09086098996073722,6.0124874078568994e-5,false
0.001,1.0,5.0,0.001,-0.09102284422906813,9.131348939569378e-5,false
0.001,1.0,5.0,0.5,-0.09110219752186458,7.203768862277591e-5,false
0.001,1.0,5.0,1.0,-0.09113699232903029,6.024695154448607e-5,false
0.001,1.0,5.0,2.5,-0.09111059131997544,5.2464759509088805e-5,false
0.001,1.0,5.0,5.0,-0.0910378297080394,5.418099761312708e-5,false
0.001,1.0,5.0,10.0,-0.09093990659803802,5.8161276003873776e-5,false
0.001,1.0,5.0,20.0,-0.09084237190524136,6.237642107740149e-5,false
0.001,2.5,0.001,0.001,-0.09143305654864263,7.63594497024489e-5,false
0.001,2.5,0.001,0.5,-0.0908975445547803,9.85123214775501e-5,false
0.001,2.5,0.001,1.0,-0.09096370072610002,9.638112574791676e-5,false
0.001,2.5,0.001,2.5,-0.0910743741487741,9.073318578302402e-5,false
0.001,2.5,0.001,5.0,-0.09115499793752323,8.458447540659427e-5,false
0.001,2.5,0.001,10.0,-0.0912117634981096,7.880161542707563e-5,false
0.001,2.5,0.001,20.0,-0.09122885982543533,7.635197647520845e-5,false
0.001,2.5,0.25,0.001,-0.09092887966329662,9.641895170427214e-5,false
0.001,2.5,0.25,0.5,-0.09112194960392532,7.347849983958841e-5,false
0.001,2.5,0.25,1.0,-0.09115528385861596,6.0757353448957664e-5,false
0.001,2.5,0.25,2.5,-0.09112367745948403,5.030367655954999e-5,false
0.001,2.5,0.25,5.0,-0.09104848566573923,5.045088025925288e-5,false
0.001,2.5,0.25,10.0,-0.09095217368854525,5.339502002764538e-5,false
0.001,2.5,0.25,20.0,-0.09086040741628508,5.638406214261937e-5,false
0.001,2.5,0.5,0.001,-0.09099148021674365,9.247377264808936e-5,false
0.001,2.5,0.5,0.5,-0.09117521036176124,6.36023106472049e-5,false
0.001,2.5,0.5,1.0,-0.09120526892432312,4.521851616547305e-5,false
0.001,2.5,0.5,2.5,-0.09115455149592505,3.0365403528896314e-5,false
0.001,2.5,0.5,5.0,-0.09105665956965991,3.413798319713065e-5,false
0.001,2.5,0.5,10.0,-0.09093678045423208,4.0693360158336814e-5,false
0.001,2.5,0.5,20.0,-0.09082678264394649,4.5372776738686755e-5,false
0.001,2.5,0.75,0.001,-0.09103457858259632,8.924989073608297e-5,false
0.001,2.5,0.75,0.5,-0.09119155250599971,5.9368073518920476e-5,false
0.001,2.5,0.75,1.0,-0.09121938090842682,3.787768096491376e-5,false
0.001,2.5,0.75,2.5,-0.09116093135479554,1.8655463424857395e-5,false
0.001,2.5,0.75,5.0,-0.09105467186926132,2.5903728223818072e-5,false
0.001,2.5,0.75,10.0,-0.09092649163560602,3.480535927377872e-5,false
0.001,2.5,0.75,20.0,-0.09081042133974962,4.035218336984692e-5,false
0.001,2.5,1.25,0.001,-0.09108739833137966,8.458960143060021e-5,false
0.001,2.5,1.25,0.5,-0.09119275659012553,5.734386244428726e-5,false
0.001,2.5,1.25,1.0,-0.09121760328119019,3.426411822723992e-5,false
0.001,2.5,1.25,2.5,-0.0911541491382336,9.850184525918536e-6,true
0.001,2.5,1.25,5.0,-0.09104389752270152,2.040160956621957e-5,false
0.001,2.5,1.25,10.0,-0.09091251523177896,3.047685037142908e-5,false
0.001,2.5,1.25,20.0,-0.09079483165408768,3.635545475022278e-5,false
0.001,2.5,2.5,0.001,-0.09114196861357089,7.877281948605898e-5,false
0.001,2.5,2.5,0.5,-0.09115908587342053,6.13806216408001e-5,false
0.001,2.5,2.5,1.0,-0.09117985870254867,4.188627804369977e-5,false
0.001,2.5,2.5,2.5,-0.09111842791645842,2.3990927044891223e-5,false
0.001,2.5,2.5,5.0,-0.09101472344834831,2.5914735645495156e-5,false
0.001,2.5,2.5,10.0,-0.09089217686827815,3.104909117630958e-5,false
0.001,2.5,2.5,20.0,-0.0907832203219097,3.512808325009113e-5,false
0.001,2.5,5.0,0.001,-0.09116172438427728,7.630494438703818e-5,false
0.001,2.5,5.0,0.5,-0.09109200430337484,7.037166955152744e-5,false
0.001,2.5,5.0,1.0,-0.09110887582230957,5.614592827775605e-5,false
0.001,2.5,5.0,2.5,-0.09105766787263803,4.202902350244538e-5,false
0.001,2.5,5.0,5.0,-0.09097150626579438,3.8024235333424406e-5,false
0.001,2.5,5.0,10.0,-0.09086986108111315,3.67590873935084e-5,false
0.001,2.5,5.0,20.0,-0.09077959595432136,3.753000200593567e-5,false
0.001,5.0,0.001,0.001,-0.09162500501694852,5.7089659790025066e-5,false
0.001,5.0,0.001,0.5,-0.09092781999074626,9.767144928797043e-5,false
0.001,5.0,0.001,1.0,-0.09101120938311606,9.416260867879484e-5,false
0.001,5.0,0.001,2.5,-0.0911528562584812,8.457302262325471e-5,false
0.001,5.0,0.001,5.0,-0.09125713600055078,7.352188091046559e-5,false
0.001,5.0,0.001,10.0,-0.09133162174128835,6.224781917837408e-5,false
0.001,5.0,0.001,20.0,-0.09135594458811186,5.708414720749715e-5,false
0.001,5.0,0.25,0.001,-0.09098117399157414,9.41514665034907e-5,false
