λsl1,λsl2,λtl1,λtl2,cvlogll,final_pred,final_band
-0.008392902577892146,-0.07694736776414636,-1.5601173373254014,-2.5509374806939435,-0.6773643594962336,-0.6773612518008268,0.00014406941291652468
-0.5070677458480897,-0.6526762645589219,-1.7288684408027226,-0.19893641025400563,-0.6745168647502278,-0.674835409816532,0.000107217410270328
-0.7156112611266476,-3.0624242186652824,-0.12847441774919496,0.034846408119325815,-0.6748733243348857,-0.6754248770540353,0.00013804908106015268
-1.509010795176046,-2.8832297477680844,-0.6909636109972084,-3.518874162843975,-0.6831516492226153,-0.6830357093215039,0.0001495148550860336
-0.6959483734195289,0.11540470695829709,-0.10933635000196307,-1.3788146931741938,-0.6748282325864194,-0.6752648494230159,0.0001056753767872037
0.07898148814338195,0.04851236491761043,-0.18930777005099775,-2.863336654331351,-0.6794097312855719,-0.6792163869420527,0.00014542191068189157
-1.7053737409407985,-1.4097377565541933,0.3923535055091549,0.3911134914846013,-0.6756231986659678,-0.6754197996316691,0.0001358572135696965
-0.8857662715943067,0.7362339885396221,-0.8938596720668486,0.07458730111270559,-0.6742659474000188,-0.6746709223873323,8.448992995107979e-5
-1.3936497287195933,-0.30895256527707504,-0.4982062091226862,-0.1522126845742999,-0.6734119603272373,-0.673341210815534,3.786900138700741e-5
-0.9540667932710636,-1.5847003733228529,0.4104343384755178,-0.3386445233038651,-0.6748682456304531,-0.6753382402253107,0.00011331264419801534
-1.804914028274844,-2.0611681541330578,-1.8593097467273143,-0.6041941675872673,-0.6839385315431887,-0.6836310717917623,0.00014759999247845827
-1.7761501605380017,0.15299735531420744,0.6209507231771862,0.5382176420680809,-0.6744982810015093,-0.6744900433366152,0.00011933912445123758
0.38132664376443426,-2.6454763462411095,-1.3680519405430553,0.5265988950987017,-0.6810160357951864,-0.6808557508908558,0.0001481872575841693
0.6571500336016767,-1.7222342463904243,0.2705912002172033,0.44403735775269393,-0.6839097246813923,-0.6838965336370554,0.0001432392202567468
-0.26543353717681883,-0.8935507550159167,0.43714366179518876,0.07924681080100184,-0.6784333038363592,-0.6783395349550124,0.00012903044292963782
0.1457755487150014,-2.196876863815896,0.40372551197559714,-0.31285339584871563,-0.6814542110205839,-0.6811109295246647,0.0001372489575964852
-0.8203690379542006,0.5565053777777367,-1.8511134814944172,0.29939449698081244,-0.6739373424455632,-0.6740606721931987,8.21243621285649e-5
0.40535373879151715,0.7477024860686097,-0.32910240573468785,-0.3314344016767601,-0.6817080500808174,-0.681425017968206,0.00014556430962685282
-1.8082826921964203,0.24056611871497324,-1.3499219389859438,-0.9968217060639737,-0.6737066433728427,-0.6736768130679395,5.2598330723470176e-5
-0.9745085696436631,-3.9337789451790868,0.7284600078314845,0.6881846198608699,-0.6747399655831003,-0.6748414937692372,0.00013680859124440888
-0.3563541156227863,0.09719237721300457,-1.8171904920183417,-0.4903178151175598,-0.675187200329112,-0.6749690817160938,0.00010902970422807259
-0.9832825462894244,0.5417923190457845,-1.7965854903233316,-0.7830710593525869,-0.6742142038885511,-0.6743995727465197,9.274862497456015e-5
-1.586649350233404,0.4924004272212654,-0.06320336556307705,-0.9534349953180898,-0.6739782184113015,-0.6738923786150143,5.520295232726158e-5
-1.0713373714673355,-3.918527453050784,0.39829059610996703,0.3918418966517825,-0.6747754649564017,-0.6745541587284685,0.00011780791297571581
-1.3427569323561288,-0.12063550051063344,-1.168239346520202,-2.8554496124196724,-0.6740561734348034,-0.6741873871034335,9.36464012530696e-5
-1.7666524309989853,-3.3647479248809997,0.7206790255131845,-1.6938976424101635,-0.6750416385185708,-0.6749887196615223,0.00013555793270409496
-1.3323558137454425,0.046180043315804845,-1.3665088283752314,-0.08213350840916968,-0.6731055214979955,-0.6730367006811369,2.3976900893044652e-5
-1.2405678586956568,0.43173176591185053,-0.3270402720504997,0.6307876523832547,-0.6738020287562951,-0.6738375394895606,7.305474955370726e-5
-1.187198933562105,0.23415103644123736,0.6539721119624251,0.0019644892850969715,-0.6750301558612651,-0.6750471109356511,0.00011948869120278837
-1.8329329295812942,0.5132551229156688,-0.734097229407924,-3.325311661519549,-0.673511172613382,-0.6735250016833536,5.2273842991378104e-5
-1.849871432620894,0.18371258014583702,-0.20849990198852186,-0.43747588215992916,-0.6733692540751769,-0.6734398635360231,4.110403652216175e-5
-1.6336123541523415,-0.08733125460658542,-0.02497389699406403,-1.774618096175813,-0.6737081145038325,-0.6735241802587785,4.858206569108996e-5
-1.7149236462684856,-0.08595782198073197,-0.9611044616198174,-1.7694605594936892,-0.6736693509393679,-0.6737315127056792,5.474968677692021e-5
-1.5116444574330925,0.341903174400553,-1.6652609926534716,-1.2106212146259097,-0.6740325885705871,-0.6740686607079657,7.550594704278354e-5
-1.6747496054975937,-0.09313973199042992,-0.04143277009308965,0.70765588407063,-0.6737068596401637,-0.6738076427763163,7.521723056448273e-5
-1.2805890962492852,-0.10350289882827558,-1.2446107776506523,0.7423642147537457,-0.6732478041460244,-0.6731419585827617,5.2535039816268966e-5
-1.8714628177849706,-0.15241094440049885,0.5631092541594436,-0.6482018254944699,-0.6742648534468926,-0.6743565992377458,0.00010385051440233972
