λsl1,λsl2,λtl1,λtl2,cvlogll,final_pred,final_band
-0.1285152962330296,-2.4304331604285494,-0.09165135195129828,-1.567274924818169,-0.7333824925764375,-0.7383138510286043,0.0004435021752145509
-0.11367267696622638,-2.919767589955658,-1.9626641078636862,-0.3629379516896729,-0.7330592720779,-0.7361808007132847,0.00047347136418180553
0.5936530388045633,-0.33337054279846345,0.311939185246314,0.6755365357401875,-0.7320650343158881,-0.7320659164155107,0.0005168644372768251
-1.4718211976225053,-2.8040564898791347,0.42783468944663694,-3.6328606678231066,-0.7350817086305268,-0.7350043374402343,0.0005291428489597239
-0.39980276960699834,-1.2691864096151306,-1.9904310659096385,-3.468506941590765,-0.736572925729876,-0.7396272274611524,0.0004954721096142436
-1.0405193048332293,-1.745063336052917,-1.2752862516828476,-1.8839899858473244,-0.7871492264942619,-0.7836825058606669,0.0005342711411719415
-0.11964289300770847,-2.6405818525057745,0.4902893626650701,0.3388660289303544,-0.732854017259152,-0.7326681532917916,0.0004816745843306273
0.12300917413908331,-3.596963104720759,-0.12138871103996407,0.6206514866722861,-0.7326916304779159,-0.7330693956623132,0.0005134366793765604
0.24988766178503274,-3.9169328891374007,0.5416660120914449,-2.3209044487896366,-0.7325264452622273,-0.7336026777608398,0.0004877001794208541
0.2570906923276688,-2.582453154501611,-0.3772212404898725,-3.0135859435578043,-0.7325151805035863,-0.7336771070518908,0.00034098219781662564
0.7166047627481396,-1.942234133925632,-0.06281307680529079,-3.976568569484911,-0.7312077280695263,-0.7315459943127882,0.00047164812995193525
-1.4560876922212054,0.5850365197029541,-0.31853826872961344,-2.0347282951710017,-0.7346059160863607,-0.7360225166683022,0.0005303502739689523
0.13548833638029745,-2.9642149213314823,-1.4832087870145647,0.5765279692562553,-0.7320429294409168,-0.7319527782264118,0.0004527638770404885
-0.36516134345066154,0.6248853783302284,0.4366971330691505,-0.47787668794545457,-0.7329963742775177,-0.7332193009082429,0.0005310725305283751
0.34993376985020813,-3.7468895396774884,-0.29296237012774284,-1.445417874493017,-0.7324833155764038,-0.7318398868183619,0.00038207042019761177
-1.6025457351217463,0.22682485939044647,-0.7851327073169441,-3.679008385788355,-0.7367742863475156,-0.736738146519715,0.0005241488062225578
0.6972802221513743,0.6272348662589788,-0.4658311536194253,-3.51964485746936,-0.7294230788696809,-0.7295976228150716,0.0005223024019017821
0.7056822160949934,-0.883930879193958,0.2820628089836936,-1.4155354035115497,-0.7316571740819657,-0.7326254693252199,0.00046257898575065065
0.7223675954253568,-1.0468785999363903,-0.4842328990233758,0.06587831220890458,-0.7286592578367971,-0.7286847855645048,0.0003529592068641102
0.41346967145301683,-1.1209445986539501,-1.9301901551284084,-3.8955797212640046,-0.7275514474452901,-0.7259668350645136,0.00030254256133205505
0.6556733363908118,-2.1478266586688433,0.1396386065199033,-2.456723490328169,-0.7320556227799357,-0.7324744139573083,0.0004290984041561237
