λsl1,λsl2,λtl1,λtl2,cvlogll,final_pred,final_band
-0.35452524669091456,-2.7292461794605307,-1.606551641340411,-3.454678887091239,-0.6051248275389675,-0.6167515645958462,0.003558624955621545
-1.2627398620661512,-3.940979919596957,0.6127162957705035,0.49819592112172373,-0.593343686111899,-0.5938158926825813,0.004219622670795954
-1.8650514047481181,-3.5165321743532307,-1.0748120409339803,0.6113626238554142,-0.6005963007249118,-0.6015481142570769,0.004190262234147688
0.444740678530152,0.6780165988916975,-0.697440593384836,-3.309807811219557,-0.5938600026318044,-0.5932206368020123,0.004244219573363876
-1.6158768084626345,-1.7440639902755781,-0.9148805553989625,-1.4126905527591678,-0.549540984550316,-0.5533143203461822,0.0028933757131624216
-0.27095635396140194,-1.906059619999219,-0.012160543445841842,-2.153721370749351,-0.6151084200397918,-0.6212854491808378,0.004138677520223199
-1.3501930853520294,-0.39595584196387357,-1.79048037429914,-2.4333832781177582,-0.6118601385774909,-0.613042519201721,0.004040679770445454
-1.470231268161162,-0.9851376539001593,-1.4486003305999047,-0.3748993966052483,-0.610826536344909,-0.6104260146942478,0.004121526735815672
-1.9609305033914408,-1.1945637557711035,-0.05011777906608714,0.08055725957709205,-0.5942932020104493,-0.5946903105647686,0.0041748277911178265
-1.9890367663661506,-1.0749386524650073,-0.7344321738256991,-1.6501991431242833,-0.5958921583526672,-0.59505603769221,0.0037658739557240705
-1.7312506624313087,0.134879240987865,0.2505542949500539,-1.028893836556625,-0.6086029031510802,-0.6079196430355215,0.004183694785430973
-1.0220858444998207,0.7333377444443112,-1.2801967672163346,-2.097119153055442,-0.6180551424810103,-0.6176675065215774,0.004162021332341487
-1.9685824320927165,-3.209133994079443,-0.9466540704553772,-1.9093591300567434,-0.48729092208625246,-0.4929648562543946,0.0017641827894913636
-1.71168098293339,-2.1106344433923807,-1.6402942611904403,-1.6116643689328667,-0.5413992698947891,-0.5357573974718172,0.002329017059713398
-1.844068918533257,-3.1600503637449187,-1.8687437679413126,-1.4091601261707343,-0.5292250344151528,-0.525117040252825,0.0026421201073948456
-1.8786732241480104,-3.206439189925841,-0.47318823825608525,-1.424968834303888,-0.5433425876138385,-0.5496083704088188,0.002914485874054402
-1.7491194867466486,-2.291331485807183,-0.9326032931446266,-0.7703775185774915,-0.5770001476381831,-0.5727342872524178,0.0032331122776964915
-1.769472589788483,-3.068598706660236,-0.7282320128556856,-1.1314389095643262,-0.5486063743876028,-0.5469677098432875,0.002543944294909419
