slambdasl1,slambdasl2,tlambdasl1,tlambdasl2,pred,band,tested
0.01,0.01,0.01,0.01,-0.13942196247399755,9.735794212357189e-5,false
0.01,0.01,0.01,0.5,-0.13935009512961155,9.838442694378782e-5,false
0.01,0.01,0.01,1.0,-0.13942609417506993,9.676725515525763e-5,false
0.01,0.01,0.01,2.5,-0.1395725238880762,9.301566743183998e-5,false
0.01,0.01,0.01,5.0,-0.13968696104433345,8.945839808997904e-5,false
0.01,0.01,0.01,10.0,-0.1397711475928916,8.653306684788212e-5,false
0.01,0.01,0.01,20.0,-0.13980035555057738,8.565446554064351e-5,false
0.01,0.01,0.25,0.01,-0.13925787003435927,9.73310655350801e-5,false
0.01,0.01,0.25,0.5,-0.13958047312734367,9.587532119765921e-5,false
0.01,0.01,0.25,1.0,-0.13982983451883976,9.059792391870493e-5,false
0.01,0.01,0.25,2.5,-0.14023937637695758,7.570798743987062e-5,false
0.01,0.01,0.25,5.0,-0.1405415208389714,5.664117162495134e-5,false
0.01,0.01,0.25,10.0,-0.14076096855842796,3.1450223711593025e-5,false
0.01,0.01,0.25,20.0,-0.14084004815056964,9.576656184368517e-6,true
0.01,0.01,0.5,0.01,-0.1392138473157032,9.732401848496785e-5,false
0.01,0.01,0.5,0.5,-0.13953382010546356,9.574357918824203e-5,false
0.01,0.01,0.5,1.0,-0.13976577447573593,9.046475776518459e-5,false
0.01,0.01,0.5,2.5,-0.14014395416889866,7.561141971074522e-5,false
0.01,0.01,0.5,5.0,-0.14042202049221372,5.65844172146186e-5,false
0.01,0.01,0.5,10.0,-0.14062369145238843,3.142760402829847e-5,false
0.01,0.01,0.5,20.0,-0.14069629659840954,9.57750186117585e-6,true
0.01,0.01,0.75,0.01,-0.1391916518385405,9.733266949662639e-5,false
0.01,0.01,0.75,0.5,-0.13949069938508285,9.574662650262413e-5,false
0.01,0.01,0.75,1.0,-0.1397023969581743,9.056581577045136e-5,false
0.01,0.01,0.75,2.5,-0.14004647598559827,7.603878291959139e-5,false
0.01,0.01,0.75,5.0,-0.14029906308639495,5.756409719468178e-5,false
0.01,0.01,0.75,10.0,-0.1404820940014088,3.377202717792941e-5,false
0.01,0.01,0.75,20.0,-0.1405478978881608,1.6174497038857302e-5,false
0.01,0.01,1.25,0.01,-0.13916752462582568,9.736919332664513e-5,false
0.01,0.01,1.25,0.5,-0.13942603198393175,9.588150616811773e-5,false
0.01,0.01,1.25,1.0,-0.13960531977046942,9.101569743626653e-5,false
0.01,0.01,1.25,2.5,-0.13989580355937972,7.748315652696122e-5,false
0.01,0.01,1.25,5.0,-0.14010865645201118,6.063775761940082e-5,false
0.01,0.01,1.25,10.0,-0.14026270689898182,4.035038849452929e-5,false
0.01,0.01,1.25,20.0,-0.14031795062134145,2.8290296074528333e-5,false
0.01,0.01,2.5,0.01,-0.1391412084080048,9.752719111145891e-5,false
0.01,0.01,2.5,0.5,-0.13933278146263267,9.635764894301319e-5,false
0.01,0.01,2.5,1.0,-0.13946349585958187,9.237359305259525e-5,false
0.01,0.01,2.5,2.5,-0.13967453648143235,8.152354583679544e-5,false
0.01,0.01,2.5,5.0,-0.13982880013632673,6.868275835409624e-5,false
0.01,0.01,2.5,10.0,-0.13994022614211526,5.493426625959181e-5,false
0.01,0.01,2.5,20.0,-0.1399799894428007,4.8296656627291704e-5,false
0.01,0.01,5.0,0.01,-0.1391215867688445,9.789251138129849e-5,false
0.01,0.01,5.0,0.5,-0.13924845937412003,9.71159525820858e-5,false
0.01,0.01,5.0,1.0,-0.13933436024456403,9.438684654160435e-5,false
0.01,0.01,5.0,2.5,-0.13947258696133918,8.716686868989138e-5,false
0.01,0.01,5.0,5.0,-0.13957334603614632,7.907686971144754e-5,false
0.01,0.01,5.0,10.0,-0.13964594068109742,7.117514995587241e-5,false
0.01,0.01,5.0,20.0,-0.1396716788924623,6.774309770384276e-5,false
0.01,0.5,0.01,0.01,-0.14058894218896334,9.998112420253521e-6,true
0.01,0.5,0.01,0.5,-0.1394600475149935,9.695373448340645e-5,false
0.01,0.5,0.01,1.0,-0.1393405756705224,9.790380877556486e-5,false
0.01,0.5,0.01,2.5,-0.13927111206409795,9.721642016007054e-5,false
0.01,0.5,0.01,5.0,-0.1392595270336216,9.636793445221243e-5,false
0.01,0.5,0.01,10.0,-0.13926045804570142,9.592098908135674e-5,false
0.01,0.5,0.01,20.0,-0.13925894563531785,9.617086285508644e-5,false
0.01,0.5,0.25,0.01,-0.13987023245903785,4.4803583846703485e-5,false
0.01,0.5,0.25,0.5,-0.139376543130477,9.55631531719298e-5,false
0.01,0.5,0.25,1.0,-0.13936363208676486,9.53626918232008e-5,false
0.01,0.5,0.25,2.5,-0.1394021177171218,9.333786102257262e-5,false
0.01,0.5,0.25,5.0,-0.13944787745417128,9.135471533971236e-5,false
0.01,0.5,0.25,10.0,-0.13948365570648205,8.973334831808842e-5,false
0.01,0.5,0.25,20.0,-0.13949276674857097,8.929595629836233e-5,false
0.01,0.5,0.5,0.01,-0.13968830234800292,3.127322893840261e-5,false
0.01,0.5,0.5,0.5,-0.13933446598031468,9.39449615872136e-5,false
0.01,0.5,0.5,1.0,-0.13933524901180633,9.335973843001046e-5,false
0.01,0.5,0.5,2.5,-0.13937940247141273,9.092485628820262e-5,false
0.01,0.5,0.5,5.0,-0.1394235607012394,8.887227015203854e-5,false
0.01,0.5,0.5,10.0,-0.13945619512892427,8.734181453182368e-5,false
0.01,0.5,0.5,20.0,-0.1394632476301859,8.711545035556409e-5,false
0.01,0.5,0.75,0.01,-0.1395966078945614,2.930692332281398e-5,false
0.01,0.5,0.75,0.5,-0.1393089179478443,9.306596999709571e-5,false
0.01,0.5,0.75,1.0,-0.13931403261449024,9.219547909364625e-5,false
0.01,0.5,0.75,2.5,-0.13935693123269732,8.962053405466604e-5,false
0.01,0.5,0.75,5.0,-0.13939727388305267,8.770550882106669e-5,false
0.01,0.5,0.75,10.0,-0.1394261347230988,8.642090188074806e-5,false
0.01,0.5,0.75,20.0,-0.13943134137523597,8.642748024797587e-5,false
0.01,0.5,1.25,0.01,-0.13949507016491844,3.736742608096537e-5,false
0.01,0.5,1.25,0.5,-0.13927629524616167,9.229944508103052e-5,false
0.01,0.5,1.25,1.0,-0.13928387232221426,9.106862512000027e-5,false
0.01,0.5,1.25,2.5,-0.1393217788227393,8.849154844248791e-5,false
0.01,0.5,1.25,5.0,-0.13935534844923408,8.694077874028526e-5,false
0.01,0.5,1.25,10.0,-0.13937825323503117,8.613345656105927e-5,false
0.01,0.5,1.25,20.0,-0.13938086335387317,8.649149038928027e-5,false
0.01,0.5,2.5,0.01,-0.1393783351907985,5.563684183466726e-5,false
0.01,0.5,2.5,0.5,-0.1392326728605381,9.22159426979142e-5,false
0.01,0.5,2.5,1.0,-0.13924022202553973,9.067665543158547e-5,false
0.01,0.5,2.5,2.5,-0.13926826006270743,8.843959599392118e-5,false
0.01,0.5,2.5,5.0,-0.1392913208070322,8.757173689809004e-5,false
