fn,pid,host,thread,λsl1,λsl2,λtl1,λtl2,cv_logll,time,alpha,gen,paramid,prev_pred,prev_sd,final_pred,final_sd
split_0-8.csv,3844,CNS-S-GD,1,5.0,20.0,2.5,5.0,-0.15396927396642285,233.9075404235,3.1031511255668,1,2392,-Inf,0.0,-0.15396674108500757,9.994105292323259e-6
split_0-8.csv,3844,CNS-S-GD,1,0.5,0.01,2.5,0.01,-0.15405398256532743,240.8629591255,1.8592726682121954,1,722,-Inf,0.0,-0.15405142663764806,9.999332479988936e-6
split_0-8.csv,3844,CNS-S-GD,2,0.01,1.0,0.25,1.0,-0.15387223973490607,241.08841968549999,1.6990717912576043,1,108,-Inf,0.0,-0.15388745523514707,9.279373669560999e-6
split_0-8.csv,3844,CNS-S-GD,2,0.75,0.01,5.0,20.0,-0.15401740906634434,240.76574228649997,0.9829388395092988,1,1078,-Inf,0.0,-0.15401476583212215,9.99929631446832e-6
split_0-8.csv,3844,CNS-S-GD,1,0.5,0.5,5.0,0.5,-0.15402077961664262,240.98296133675,4.097613797579795,2,779,-0.1539745547024792,9.908787506057589e-5,-0.1540192107356813,9.967971476664183e-6
split_0-8.csv,3844,CNS-S-GD,1,0.25,2.5,1.25,0.5,-0.15396797268753673,241.29600590024998,1.4583887409993204,2,520,-0.15395277254744646,9.599054912899697e-5,-0.15396670395978534,9.954453432549584e-6
split_0-8.csv,3844,CNS-S-GD,2,0.01,0.01,0.25,0.5,-0.1577738659278655,240.91243394949998,0.3242529778474179,2,9,-0.1539689067462244,9.930634072337379e-5,-0.1577321258154175,9.997091359753358e-6
split_0-8.csv,3844,CNS-S-GD,2,0.01,2.5,1.25,0.5,-0.15382368992113127,241.154238186,3.1635678572995514,2,177,-0.15390726214477335,7.397216719384872e-5,-0.15382194032947163,9.343702007135614e-6
split_0-8.csv,3844,CNS-S-GD,1,0.01,2.5,0.5,1.0,-0.15375224987591973,240.9928857775,1.5016059651817173,3,164,-0.1537095396230198,2.9572086469086856e-5,-0.15375198589932432,5.939369321665463e-6
split_0-8.csv,3844,CNS-S-GD,1,0.01,2.5,0.25,1.0,-0.153705960947769,241.012409701,1.65704962515838,3,157,-0.15370855372250664,3.6568617317035244e-5,-0.1536972898484115,5.826394529993179e-6
split_0-8.csv,3844,CNS-S-GD,2,0.01,2.5,0.25,2.5,-0.1537162317213292,240.84940636225,1.5544767827556345,3,158,-0.15376157208106028,5.358496429136935e-5,-0.153710752649642,9.198490858931186e-6
split_0-8.csv,3844,CNS-S-GD,2,0.01,2.5,0.75,1.0,-0.15378512325671273,240.932017441,3.3819182578653146,3,171,-0.1537379184309878,2.8050218661734882e-5,-0.15378408175941838,7.462100193641995e-6
split_0-8.csv,3844,CNS-S-GD,1,0.01,2.5,0.25,1.0,-0.15370604836996413,241.008757041,1.65704962515838,4,157,-0.15370747550133373,9.02296733530531e-6,-0.1536972898484115,5.826394529993179e-6
split_0-8.csv,3844,CNS-S-GD,1,0.01,2.5,0.25,0.5,-0.15370308265226737,240.96840327675,1.6303554319567755,4,156,-0.15374158684277286,2.0010374560172744e-5,-0.1537013358896484,8.459676833074147e-6
split_0-8.csv,3844,CNS-S-GD,2,0.01,2.5,0.25,2.5,-0.1537162356823448,241.09816812625002,1.5544767827556345,4,158,-0.15372039334618834,9.656786651682852e-6,-0.153710752649642,9.198490858931186e-6
split_0-8.csv,3844,CNS-S-GD,2,0.01,5.0,0.25,1.0,-0.1536452297317637,241.23801050549997,1.6232412345405862,4,206,-0.15373526936688883,2.0975892679608234e-5,-0.15365071236571087,6.0640164013446174e-6
split_0-8.csv,3844,CNS-S-GD,1,0.01,10.0,0.25,1.0,-0.15363104358232943,240.93566814849999,1.4274946244992883,5,255,-0.15368611416215883,2.1971938005656014e-5,-0.1536337826776697,8.329121817909553e-6
split_0-8.csv,3844,CNS-S-GD,1,0.01,10.0,0.25,0.5,-0.15362364104937087,240.79199305175,2.004887677443417,5,254,-0.15369161206193896,2.8340438657707146e-5,-0.15362290154585925,8.946175842294739e-6
split_0-8.csv,3844,CNS-S-GD,2,0.01,5.0,0.25,1.0,-0.15364591866078384,241.20249235174998,1.6232412345405862,5,206,-0.15365993978685444,8.953404572182969e-6,-0.15365071236571087,6.0640164013446174e-6
split_0-8.csv,3844,CNS-S-GD,2,0.01,5.0,0.01,1.0,-0.15356618274261316,215.1982039725,1.51059966004625,5,199,-0.15385904343367818,8.592368771632445e-5,-0.1535722901552728,6.023123327665679e-6
split_0-8.csv,3844,CNS-S-GD,1,0.01,2.5,0.01,0.5,-0.15368481629245384,209.54329754149998,1.635289845029289,6,149,-0.15361716851550122,3.9897972787446056e-5,-0.15367403296814938,8.13786920566784e-6
split_0-8.csv,3844,CNS-S-GD,1,0.01,5.0,0.01,0.5,-0.15357101686883848,210.77767476675,1.491830552199955,6,198,-0.15358453447755033,2.9614062841985902e-5,-0.153576496812292,6.2121716293923405e-6
split_0-8.csv,3844,CNS-S-GD,2,0.01,2.5,0.01,1.0,-0.1536602568095577,204.163932993,1.591544997675245,6,150,-0.1535982222379657,2.962772108200592e-5,-0.15366042704830046,6.844457264639728e-6
split_0-8.csv,3844,CNS-S-GD,2,0.01,2.5,0.01,2.5,-0.1536568923435799,205.41335932074998,1.6493376274487357,6,151,-0.15362778497335902,4.518401632249649e-5,-0.1536554267149818,9.23596910918234e-6
split_0-8.csv,3844,CNS-S-GD,1,0.01,10.0,0.01,1.0,-0.15351626872050106,237.98290507375003,1.449821819786412,7,248,-0.15352107595105968,1.9655086556438707e-5,-0.1535169202112959,6.041867129574797e-6
split_0-8.csv,3844,CNS-S-GD,1,0.01,10.0,0.01,0.5,-0.15350975263235286,239.50570674675,1.3952543793622467,7,247,-0.15352705810914802,1.946739682108699e-5,-0.15351219333976399,6.236153080371432e-6
