fn,pid,host,thread,λsl1,λsl2,λtl1,λtl2,cv_logll,cv_logll_std,time,alpha,gen,prev_pred,prev_sd,prim_norm,dual_norm,steps,final_pred,final_sd
19.csv,107792,c460-063,"1, 2, 3, 4, 5",2.0471031093058105,0.5297338901010995,0.014559608604422708,0.008179930733338817,-0.3842093562065899,0.015143643663692783,1202.1696524666,0.04777120409414992,1,-Inf,0.0,0.028137322608165993,0.026768029388765834,1491.4,-0.360683521340319,0.022922204004678016
19.csv,107792,c460-063,"6, 7, 8, 9, 10",4.166105652140577,0.00030543002134436273,4.139993756087651,0.0006244062799597677,-0.3876744168439015,0.011731464874536758,1202.1993436836,0.039480333962107365,1,-Inf,0.0,0.03527670341165535,0.026029086070003305,1472.4,-0.32812236264870026,0.03381857203043274
19.csv,107792,c460-063,"11, 12, 13, 14, 15",0.5715707282701252,3.5340230916679407,0.01408998443116534,0.07635801088761118,-0.3880523635328754,0.007339351972659155,1202.1644432478001,0.039480333962107365,1,-Inf,0.0,0.03555760043182627,0.026033808963469927,1473.0,-0.3459997517520652,0.032030093716599047
19.csv,107792,c460-063,"16, 17, 18, 19, 20",0.14777176768234182,0.19459521847593048,0.1788270827276293,0.004045381153136091,-0.3893318207759513,0.011328831899538058,1202.1894786959997,0.03125,1,-Inf,0.0,0.23633067070675753,0.025729959305777168,1455.0,-0.39571307203901585,0.008285621643004198
19.csv,107792,c460-063,"21, 22, 23, 24, 25",0.0725923474426414,0.05461874651128541,0.13507154747039926,0.004496108263717182,-0.3602982000879282,0.012954704047567496,1202.215884308,0.03125,1,-Inf,0.0,0.6126973906835207,0.027487089206033016,1445.8,-0.3965699041980313,0.00970122185600627
19.csv,107792,c460-063,"26, 27, 28, 29, 30",0.8632925642330045,0.0004576901000236233,0.021876526894007674,2.0637215057328135,-0.38763175683246665,0.01681640203109916,1202.1678942036,0.03125,1,-Inf,0.0,0.06244121840388195,0.026055303985230555,1437.2,-0.35762011908767394,0.02970124776463968
19.csv,107792,c460-063,"1, 2, 3, 4, 5",0.018956284488043415,0.0015905639988007415,0.03740795119190987,0.01685031126516718,-0.311411319753522,0.01373308629627942,1201.1617469174,0.03125,2,-0.3464949440098767,0.007518424267022641,0.16020630951892148,0.0038270014629158376,1581.6,-0.39716276237532283,0.010531776263832103
19.csv,107792,c460-063,"6, 7, 8, 9, 10",0.016154250318409776,0.00558464017645324,0.07160681335660267,0.07001487903493617,-0.3308253899207447,0.01029633821116709,1201.2056835051999,0.03125,2,-0.35082192287420255,0.007263551753105569,0.24600932757581911,0.00921481848839105,1562.2,-0.3967503694714316,0.010738548866358307
19.csv,107792,c460-063,"11, 12, 13, 14, 15",0.011689102888761552,0.007145695919221113,0.2921457193285569,0.002304724074006192,-0.3269886470998667,0.01116885625676155,1196.646849727,0.03125,2,-0.34782589626077554,0.006003680956727662,0.3622046580323681,0.014886878249426905,1538.6,-0.3965056024147974,0.009976382314167077
19.csv,107792,c460-063,"16, 17, 18, 19, 20",0.13191140025556117,0.009079974229229328,0.013830250041304979,0.003513553011080978,-0.36806224154399775,0.004891243322440828,1201.2855203679999,0.03125,2,-0.34986041613510277,0.006158491952957255,1.2615264778026825,0.04756651016311256,1493.0,-0.39625394143450765,0.010504689916883593
19.csv,107792,c460-063,"21, 22, 23, 24, 25",0.012980594505083046,0.005152466152414159,0.05078410786093478,0.01731578980922107,-0.3183187731987764,0.013168583360611538,662.8918383452,0.3038509127704742,2,-0.34398100227789374,0.00647206057280233,0.0003801023635229179,0.0011346728623657482,837.8,-0.397187897997879,0.010460401321336212
19.csv,107792,c460-063,"26, 27, 28, 29, 30",0.19848816590455334,0.0018482808658087247,0.09059043295723519,0.005656184638308446,-0.4053398456529214,0.011424709415581744,1201.1970496098,0.03125,2,-0.3532167741902939,0.006460151587294029,1.5605807763415778,0.02736874999211326,1550.6,-0.3953540326738662,0.010279419903815116
19.csv,107792,c460-063,"1, 2, 3, 4, 5",0.01340599410197336,0.00021972367803383303,0.25379902950219235,0.11443107361942334,-0.34633779734190995,0.011543012431219512,1201.7745027632002,0.03125,3,-0.3344265963292794,0.01846590333939223,0.4084682597667421,0.023127689448921015,1587.4,-0.39582874445615446,0.010757087815001912
19.csv,107792,c460-063,"6, 7, 8, 9, 10",0.018164631913984146,0.00015589132690241282,2.5061417174198377,0.0003562584895494985,-0.39470043387406906,0.010730026498254339,1202.0803174266,0.04105954732059166,3,-0.3567723211226094,0.023708136010420832,0.048042053147815164,0.024567344174107296,1531.6,-0.3590954666549443,0.02823824770678386
19.csv,107792,c460-063,"11, 12, 13, 14, 15",0.012460984887930166,0.000624844516934548,0.03983465495693288,0.024364880859450707,-0.3145955297761658,0.01337384876908499,1202.0613098332,0.03125,3,-0.31122636863990255,0.00781128218273957,0.12314923260817498,0.001993410534984374,1548.8,-0.39716105401797425,0.010577955512300383
19.csv,107792,c460-063,"16, 17, 18, 19, 20",0.018832697017895215,0.0002841466672512504,0.017418323482495533,0.04632769334733917,-0.31846213873785834,0.013158544396530183,695.784387552,0.34382483766014377,3,-0.31769699126647455,0.012288861679296771,0.00023350005370900394,0.001139475161863346,819.8,-0.396989547381823,0.010799647632815008
19.csv,107792,c460-063,"21, 22, 23, 24, 25",0.011514352420870448,0.028695356718651366,0.037100268947291175,0.0018005147555147363,-0.3433035445342841,0.01035639420504728,1201.8395115554001,0.03125,3,-0.3189111022397664,0.010737499376627876,0.23587487336862994,0.015125249796091728,1555.8,-0.3973300745633376,0.01020393819308996
19.csv,107792,c460-063,"26, 27, 28, 29, 30",0.010364319767094395,0.1394198019904661,3.5586701868550352,0.0004903378619910887,-0.39416732702113655,0.012259468922249843,1201.8441375846,0.04777120409414992,3,-0.3519165884305376,0.02140347292407554,0.03903124921101875,0.024681191400718276,1573.0,-0.34110864142203584,0.03266874095712184
19.csv,107792,c460-063,"1, 2, 3, 4, 5",0.01177684624760591,0.00019619314956507514,0.02859371941567678,0.0004542185049186087,-0.30685327566395293,0.010891561560432863,1201.5872762703998,0.03125,4,-0.34791776501083893,0.019176280689601696,0.035403656645842475,0.010719238966209164,1508.2,-0.39734450068259225,0.01047148499438157
19.csv,107792,c460-063,"6, 7, 8, 9, 10",0.012649024938634994,0.0001149649525695906,0.03290572084872813,0.005948059807053646,-0.3077951430704516,0.013881854976780992,1201.8174138201998,0.03125,4,-0.3284060788990258,0.011752700802227931,0.3287757238451379,0.009932149851289254,1513.0,-0.3972945604452665,0.010491266752346632
19.csv,107792,c460-063,"11, 12, 13, 14, 15",5.424613966056437,0.03207108608868614,5.507120710189379,0.13380184084015714,-0.3889800120708648,0.009962786608098772,1201.6888676546,0.04342836735831811,4,-0.3904364029082203,0.029259597313650784,0.028958137836460916,0.025772351154939678,1501.8,-0.32798572944207405,0.0338289002172859
19.csv,107792,c460-063,"16, 17, 18, 19, 20",0.012270973456063268,0.005633721689255843,0.5741364369718907,0.0033231958370783287,-0.3808169196288122,0.01786570300070878,1201.7664345696,0.03125,4,-0.336514170570928,0.005885648325792079,0.1611834295017572,0.025206409731765328,1498.8,-0.3945536984173846,0.01069427944828288
19.csv,107792,c460-063,"21, 22, 23, 24, 25",0.011716439267580302,0.0034317851445277285,4.888973329918725,1.3895791013851824,-0.38130891253038335,0.014279084992616356,1201.6294285728002,0.052548324503564926,4,-0.36718700403650745,0.02457113210669313,0.028946195471474985,0.027434795053707783,1491.8,-0.32958485777326724,0.03379667346298322
19.csv,107792,c460-063,"26, 27, 28, 29, 30",0.1376497052598881,3.991352441360753,0.4117086354998158,0.5571995639722672,-0.39506337096851524,0.008899509463779773,1201.6464798851998,0.03125,4,-0.3850854835936068,0.023967672820867068,0.051630467402029936,0.024464326593967904,1476.4,-0.33879324393534055,0.03313139147579105
19.csv,107792,c460-063,"1, 2, 3, 4, 5",0.022959074038363156,0.021138066124697572,0.010321492148762126,0.34906896237703156,-0.36093848031433173,0.014836124024914505,1201.4722008818003,0.03125,5,-0.3381143445654178,0.01580862687655923,0.7645309121707562,0.02080692354669688,1500.8,-0.3943586604437641,0.013191721619779676
19.csv,107792,c460-063,"6, 7, 8, 9, 10",0.029527445193064706,0.0005286108675481646,0.011497722339494051,0.00039981368263468804,-0.30217228541189095,0.012801268579559759,1201.8816603914,0.03125,5,-0.3242331466364873,0.009268492543115467,0.5989882646560453,0.03303781692875729,1517.4,-0.39722162744550654,0.010532023332288053
19.csv,107792,c460-063,"11, 12, 13, 14, 15",0.011611302221895565,0.00266211957423267,0.015729232568895263,0.003887442482892203,-0.31438982639323054,0.013333629417178795,1201.9888726620002,0.03125,5,-0.30517599893733244,0.006123909097316865,0.06555360573718008,0.005777476636244974,1495.4,-0.39734140211732627,0.01051364697530991
19.csv,107792,c460-063,"16, 17, 18, 19, 20",0.01275774409906318,0.0002618792068465025,0.02538423165714302,0.09171781922068831,-0.32253830300920705,0.012019022939624983,898.0097522288,0.1679551352540382,5,-0.3159238215964165,0.005585751237555507,0.14437475822863494,0.004125312131501711,1155.6,-0.3966957464264973,0.011084724793722089
19.csv,107792,c460-063,"21, 22, 23, 24, 25",0.017148919105833087,0.017031663209511497,0.03007105552668521,0.02629266116403686,-0.3386179994707199,0.013074344620452734,1201.9930383656,0.03125,5,-0.3267898203486897,0.006090292037449056,0.6735298165331639,0.03447771600109463,1572.2,-0.3971295944813514,0.010480565486117106
19.csv,107792,c460-063,"26, 27, 28, 29, 30",0.016829652067778766,0.004576554612508009,0.029310090970844742,0.0010156831008043135,-0.3117549109066859,0.013632338210159621,1201.5136725394,0.03125,5,-0.32483283969093174,0.0064987775698913145,0.074206121679505,0.004594405655338956,1503.0,-0.39729910075907543,0.0104357767042329
