fn,pid,host,thread,λsl1,λsl2,λtl1,λtl2,cv_logll,time,alpha,gen,paramid,prev_pred,prev_sd,final_pred,final_sd
split_0-4.csv,11660,CNS-S-GD,1,0.5,0.01,0.01,20.0,-0.13945198756171892,241.10165102124998,1.9989943649312987,1,693,-Inf,0.0,-0.13945252680303039,9.959344550102165e-6
split_0-4.csv,11660,CNS-S-GD,1,5.0,2.5,5.0,20.0,-0.13954933425859456,211.00953811225,0.9572868732849211,1,2254,-Inf,0.0,-0.13954942942262005,9.958017391244108e-6
split_0-4.csv,11660,CNS-S-GD,2,0.25,20.0,0.75,0.5,-0.13943171333922005,241.12288138775,2.6925473939720432,1,660,-Inf,0.0,-0.13943375178924397,9.845041337321964e-6
split_0-4.csv,11660,CNS-S-GD,2,0.25,2.5,5.0,20.0,-0.13960796916983123,240.71910675124997,2.024008022777241,1,539,-Inf,0.0,-0.1396068255931245,9.978885183435201e-6
split_0-4.csv,11660,CNS-S-GD,1,2.5,20.0,0.01,2.5,-0.13932142529196428,241.03822230699998,2.2745307408281485,2,2013,-0.1395043753125139,9.975635481814126e-5,-0.1393199792906247,6.252088805766154e-6
split_0-4.csv,11660,CNS-S-GD,1,0.25,0.01,5.0,5.0,-0.13966796331608128,240.88036556325,1.8242192452101547,2,390,-0.13951337422123256,9.991517187680644e-5,-0.1396702409737116,9.987494696820215e-6
split_0-4.csv,11660,CNS-S-GD,2,0.01,1.0,0.01,10.0,-0.139693511507497,241.10149680499998,0.5,2,104,-0.13950869965852933,9.996875740318665e-5,-0.13969147043758753,9.994598414411293e-6
split_0-4.csv,11660,CNS-S-GD,2,0.01,20.0,0.5,0.01,-0.13943175824825896,241.14531558625,2.103662017236898,2,309,-0.13950349167495024,9.97186316543092e-5,-0.13943406110245374,9.952837178033901e-6
split_0-4.csv,11660,CNS-S-GD,1,1.25,0.5,0.25,0.01,-0.13945330270656103,240.95290880250002,0.5,3,1429,-0.13951402391571016,9.991097382192885e-5,-0.1394547610170797,9.976896994665745e-6
split_0-4.csv,11660,CNS-S-GD,1,0.01,10.0,0.5,20.0,-0.13944456104035208,240.97206893225,2.1195550854059273,3,266,-0.1395488946254483,9.736742642867998e-5,-0.13944602616675147,9.963398951205931e-6
split_0-4.csv,11660,CNS-S-GD,2,0.75,20.0,0.01,1.0,-0.13933645106096723,241.27598439900004,2.1000852635676286,3,1326,-0.13936167152066642,6.061721582498581e-5,-0.1393379350502655,9.091739117685417e-6
split_0-4.csv,11660,CNS-S-GD,2,2.5,20.0,0.01,5.0,-0.1393309309855487,241.04625934675,2.1549735935371874,3,2014,-0.13933434283434135,3.17193349913292e-5,-0.13933105304317653,6.973621684622495e-6
split_0-4.csv,11660,CNS-S-GD,1,1.25,20.0,5.0,0.5,-0.13955262351127165,240.9936630175,3.4789012875283607,4,1710,-0.1394716255121075,8.333524672804254e-5,-0.1395515781615335,9.966037901316104e-6
split_0-4.csv,11660,CNS-S-GD,1,0.01,2.5,0.01,0.01,-0.13990129314067762,240.80324692175,0.5,4,148,-0.13947101837291065,9.897707847323918e-5,-0.13989669155596543,9.997345363347381e-6
split_0-4.csv,11660,CNS-S-GD,2,5.0,5.0,0.01,0.5,-0.13932494106527904,241.18104497075,2.0814496185226115,4,2256,-0.1393830323709074,7.244581268460906e-5,-0.13932561729924964,9.057607549079185e-6
