slambdasl1,slambdasl2,tlambdasl1,tlambdasl2,pred,band,tested
0.001,0.001,0.001,0.001,-0.08216262045987524,9.999503421656103e-6,true
0.001,0.001,0.001,0.5,-0.07834631886338497,4.6359866837733484e-5,false
0.001,0.001,0.001,1.0,-0.07730615100462103,2.6934102920725863e-5,false
0.001,0.001,0.001,2.5,-0.07544035543922645,9.140926155668623e-6,true
0.001,0.001,0.001,5.0,-0.07434355482686301,6.960708013102194e-6,true
0.001,0.001,0.001,10.0,-0.07401185153816801,6.960749917478517e-6,true
0.001,0.001,0.001,20.0,-0.07449477592179744,9.140948453847814e-6,true
0.001,0.001,0.25,0.001,-0.07571921791827775,9.128606644596079e-5,false
0.001,0.001,0.25,0.5,-0.07482345821960175,9.936523929758404e-5,false
0.001,0.001,0.25,1.0,-0.07496252702464942,9.851792476794181e-5,false
0.001,0.001,0.25,2.5,-0.07518972739376435,9.635926198691054e-5,false
0.001,0.001,0.25,5.0,-0.07537155132669715,9.411612591201759e-5,false
0.001,0.001,0.25,10.0,-0.07552621721846292,9.210703716714008e-5,false
0.001,0.001,0.25,20.0,-0.0756116321145329,9.128586645155833e-5,false
0.001,0.001,0.5,0.001,-0.07599012851166043,8.103814033145694e-5,false
0.001,0.001,0.5,0.5,-0.07487786776926074,9.884089416998665e-5,false
0.001,0.001,0.5,1.0,-0.07512801515030258,9.708774819813904e-5,false
0.001,0.001,0.5,2.5,-0.07554458503486167,9.247585494801413e-5,false
0.001,0.001,0.5,5.0,-0.07585915122162117,8.75284323536443e-5,false
0.001,0.001,0.5,10.0,-0.07609820314935027,8.295340071103059e-5,false
0.001,0.001,0.5,20.0,-0.0761986150814081,8.103809725874903e-5,false
0.001,0.001,0.75,0.001,-0.07621230534080502,7.196401237618102e-5,false
0.001,0.001,0.75,0.5,-0.07494099313216374,9.838522127305018e-5,false
0.001,0.001,0.75,1.0,-0.07525051368435155,9.590328869034129e-5,false
0.001,0.001,0.75,2.5,-0.07576761863936982,8.926780237147632e-5,false
0.001,0.001,0.75,5.0,-0.07615422180426093,8.195626668709309e-5,false
0.001,0.001,0.75,10.0,-0.07644177899134606,7.496918368978136e-5,false
0.001,0.001,0.75,20.0,-0.07655482902325701,7.19639959207163e-5,false
0.001,0.001,1.25,0.001,-0.07650019696657408,5.708698424861716e-5,false
0.001,0.001,1.25,0.5,-0.0750294846717968,9.774137920999802e-5,false
0.001,0.001,1.25,1.0,-0.07540446100050269,9.422960062051128e-5,false
0.001,0.001,1.25,2.5,-0.07603201982350463,8.462200767379783e-5,false
0.001,0.001,1.25,5.0,-0.07649864187272909,7.35525623765501e-5,false
0.001,0.001,1.25,10.0,-0.07684156089625821,6.226149082257602e-5,false
0.001,0.001,1.25,20.0,-0.07697110969824784,5.708697971658445e-5,false
0.001,0.001,2.5,0.001,-0.07680770452304289,3.173308945093215e-5,false
0.001,0.001,2.5,0.5,-0.07512786975162579,9.697685676060962e-5,false
0.001,0.001,2.5,1.0,-0.07556613702009558,9.222342613623054e-5,false
0.001,0.001,2.5,2.5,-0.07630023837727237,7.88207477256311e-5,false
0.001,0.001,2.5,5.0,-0.07684464114433612,6.226377658147827e-5,false
0.001,0.001,2.5,10.0,-0.07724237129512844,4.278911789383298e-5,false
0.001,0.001,2.5,20.0,-0.07738961379946421,3.173308884657919e-5,false
0.001,0.001,5.0,0.001,-0.0769202741826491,9.999504937453786e-6,true
0.001,0.001,5.0,0.5,-0.0751638493929702,9.666688514318744e-5,false
0.001,0.001,5.0,1.0,-0.0756253478913981,9.140259000945171e-5,false
0.001,0.001,5.0,2.5,-0.07639855885515413,7.635945911157025e-5,false
0.001,0.001,5.0,5.0,-0.07697150715401642,5.708966296590962e-5,false
0.001,0.001,5.0,10.0,-0.07738934269330588,3.173344315639485e-5,false
0.001,0.001,5.0,20.0,-0.07754306168763139,9.999504937412675e-6,true
0.001,0.5,0.001,0.001,-0.07590281841583105,9.66669037980898e-5,false
0.001,0.5,0.001,0.5,-0.07485810717809796,9.976681125712988e-5,false
0.001,0.5,0.001,1.0,-0.07509878621192313,9.943676644364194e-5,false
0.001,0.5,0.001,2.5,-0.07549903569391067,9.85971731303219e-5,false
0.001,0.5,0.001,5.0,-0.07580141547887637,9.773563428380774e-5,false
0.001,0.5,0.001,10.0,-0.07603156923848321,9.697485931004662e-5,false
0.001,0.5,0.001,20.0,-0.07612871572446016,9.666686628117556e-5,false
0.001,0.5,0.25,0.001,-0.07514878246786576,9.944663157490546e-5,false
0.001,0.5,0.25,0.5,-0.07451650969128232,9.996341872414793e-5,false
0.001,0.5,0.25,1.0,-0.07463973093334865,9.990819448481579e-5,false
0.001,0.5,0.25,2.5,-0.0748483400946332,9.976730326801694e-5,false
0.001,0.5,0.25,5.0,-0.07500363210689757,9.962353762625248e-5,false
0.001,0.5,0.25,10.0,-0.07511734815705312,9.949745351388537e-5,false
0.001,0.5,0.25,20.0,-0.07515967480994916,9.944663149387538e-5,false
0.001,0.5,0.5,0.001,-0.07546352406005956,9.8856980425723e-5,false
0.001,0.5,0.5,0.5,-0.07460019078353244,9.992471437115528e-5,false
0.001,0.5,0.5,1.0,-0.07476668319595349,9.981090882719809e-5,false
0.001,0.5,0.5,2.5,-0.07504889107514139,9.952023020128931e-5,false
0.001,0.5,0.5,5.0,-0.07525876107343378,9.922316239164052e-5,false
0.001,0.5,0.5,10.0,-0.07541202888276645,9.89622503162749e-5,false
0.001,0.5,0.5,20.0,-0.07546853252639683,9.885698041013832e-5,false
0.001,0.5,0.75,0.001,-0.0756657586640423,9.839092933256972e-5,false
0.001,0.5,0.75,0.5,-0.07465513097017436,9.989425732022469e-5,false
0.001,0.5,0.75,1.0,-0.07484954141522804,9.973433929989743e-5,false
0.001,0.5,0.75,2.5,-0.07517916670983912,9.932554108263641e-5,false
0.001,0.5,0.75,5.0,-0.0754242409446682,9.890725063555136e-5,false
0.001,0.5,0.75,10.0,-0.0756031024185229,9.853944262211147e-5,false
0.001,0.5,0.75,20.0,-0.07566888851533642,9.83909293272574e-5,false
0.001,0.5,1.25,0.001,-0.07590758737131145,9.774278939255348e-5,false
0.001,0.5,1.25,0.5,-0.07472136858507511,9.985212005864872e-5,false
0.001,0.5,1.25,1.0,-0.07494921581898234,9.962835346957226e-5,false
0.001,0.5,1.25,2.5,-0.0753356007839724,9.905568121549137e-5,false
0.001,0.5,1.25,5.0,-0.07562283427258873,9.846872020456822e-5,false
0.001,0.5,1.25,10.0,-0.07583238334898162,9.795175552965999e-5,false
0.001,0.5,1.25,20.0,-0.07590934920867294,9.774278939138516e-5,false
0.001,0.5,2.5,0.001,-0.07615422238151617,9.697703562384466e-5,false
0.001,0.5,2.5,0.5,-0.07478926104822309,9.980267095853395e-5,false
0.001,0.5,2.5,1.0,-0.07505124269202335,9.950389210539696e-5,false
0.001,0.5,2.5,2.5,-0.07549555214551158,9.873820872633441e-5,false
0.001,0.5,2.5,5.0,-0.07582582196154689,9.795184468838235e-5,false
0.001,0.5,2.5,10.0,-0.07606672054258633,9.725790430895876e-5,false
0.001,0.5,2.5,20.0,-0.07615513836988913,9.697703562375738e-5,false
0.001,0.5,5.0,0.001,-0.07624461800506137,9.666690379815899e-5,false
0.001,0.5,5.0,0.5,-0.07481414137782344,9.978274755938518e-5,false
0.001,0.5,5.0,1.0,-0.07508863349614331,9.945371935996482e-5,false
0.001,0.5,5.0,2.5,-0.0755541728274041,9.86100533016456e-5,false
0.001,0.5,5.0,5.0,-0.07590021575124538,9.774289350385462e-5,false
0.001,0.5,5.0,10.0,-0.07615260390890938,9.697704342995321e-5,false
0.001,0.5,5.0,20.0,-0.0762452185710046,9.666690379815899e-5,false
0.001,1.0,0.001,0.001,-0.07667136466732152,9.140261086393104e-5,false
0.001,1.0,0.001,0.5,-0.07510612750498441,9.945112668144597e-5,false
0.001,1.0,0.001,1.0,-0.07551460832864347,9.862013281018542e-5,false
0.001,1.0,0.001,2.5,-0.07619730514094598,9.64706473024599e-5,false
0.001,1.0,0.001,5.0,-0.07670526489686175,9.423020125314052e-5,false
0.001,1.0,0.001,10.0,-0.07707934242708515,9.222327363168736e-5,false
0.001,1.0,0.001,20.0,-0.07722169742995048,9.140260445481972e-5,false
0.001,1.0,0.25,0.001,-0.07563366192505071,9.860496115599662e-5,false
0.001,1.0,0.25,0.5,-0.07465108607781715,9.990822662941614e-5,false
0.001,1.0,0.25,1.0,-0.07484346226175458,9.976946456098193e-5,false
0.001,1.0,0.25,2.5,-0.07516935379284365,9.94148832708347e-5,false
0.001,1.0,0.25,5.0,-0.07541163604082105,9.905227081794446e-5,false
0.001,1.0,0.25,10.0,-0.07558851573005432,9.873359163294633e-5,false
0.001,1.0,0.25,20.0,-0.07565365804474518,9.860496114279616e-5,false
0.001,1.0,0.5,0.001,-0.07612714797284488,9.710511087160813e-5,false
0.001,1.0,0.5,0.5,-0.07478272991371973,9.981091515043745e-5,false
0.001,1.0,0.5,1.0,-0.07504110935995363,9.952465034627911e-5,false
0.001,1.0,0.5,2.5,-0.07547925303121904,9.879120339952498e-5,false
0.001,1.0,0.5,5.0,-0.07580496893185514,9.803819982016589e-5,false
0.001,1.0,0.5,10.0,-0.07604260623704924,9.737391681106292e-5,false
0.001,1.0,0.5,20.0,-0.07612990706490247,9.710511086904533e-5,false
0.001,1.0,0.75,0.001,-0.07644303322257634,9.590949664198877e-5,false
0.001,1.0,0.75,0.5,-0.0748684760276973,9.973434153472448e-5,false
0.001,1.0,0.75,1.0,-0.07516974666797675,9.933175635082849e-5,false
0.001,1.0,0.75,2.5,-0.07568074660630854,9.829810009232729e-5,false
0.001,1.0,0.75,5.0,-0.07606061832954898,9.723353411086424e-5,false
0.001,1.0,0.75,10.0,-0.07633772364980206,9.629149247600554e-5,false
0.001,1.0,0.75,20.0,-0.0764394625504846,9.590949664110848e-5,false
0.001,1.0,1.25,0.001,-0.07682020919501112,9.423115105538412e-5,false
0.001,1.0,1.25,0.5,-0.07497154524275991,9.96283540185318e-5,false
0.001,1.0,1.25,1.0,-0.0753243267421768,9.906439328900241e-5,false
0.001,1.0,1.25,2.5,-0.0759227839088004,9.761210757093293e-5,false
0.001,1.0,1.25,5.0,-0.07636766650403534,9.610970280437742e-5,false
0.001,1.0,1.25,10.0,-0.07669216499710754,9.4774296054473e-5,false
0.001,1.0,1.25,20.0,-0.07681126120563649,9.42311510551884e-5,false
0.001,1.0,2.5,0.001,-0.07720453484573798,9.222362535940692e-5,false
0.001,1.0,2.5,0.5,-0.07507699782229907,9.950389217451113e-5,false
0.001,1.0,2.5,1.0,-0.07548245297511633,9.874986789663128e-5,false
0.001,1.0,2.5,2.5,-0.07617031629019078,9.680127970839906e-5,false
0.001,1.0,2.5,5.0,-0.07668165959984016,9.47745272634881e-5,false
0.001,1.0,2.5,10.0,-0.07705461702008118,9.296315574178423e-5,false
0.001,1.0,2.5,20.0,-0.07719147336290189,9.222362535939209e-5,false
0.001,1.0,5.0,0.001,-0.07734539967269852,9.140261086394287e-5,false
0.001,1.0,5.0,0.5,-0.07511564456180815,9.945371936713614e-5,false
0.001,1.0,5.0,1.0,-0.07554040407192197,9.862290492256403e-5,false
0.001,1.0,5.0,2.5,-0.07626103407794659,9.647278209812024e-5,false
0.001,1.0,5.0,5.0,-0.0767967347359643,9.423142215980992e-5,false
