fn,pid,host,thread,λsl1,λsl2,λtl1,λtl2,cv_logll,cv_logll_std,time,alpha,gen,prev_pred,prev_sd,prim_norm,dual_norm,steps,final_pred,final_sd
26.csv,166034,c460-094,"1, 2, 3, 4, 5",0.24550158841349304,1.1184639825871332,0.6112874642116372,0.6062669916203134,-0.6730289732310154,0.0004047701660781972,1202.2955250564,1.2204429511016728,1,-Inf,0.0,0.011355943619431246,0.00415198376104353,1354.6,-0.6717185082220605,0.0022643580574526825
26.csv,166034,c460-094,"6, 7, 8, 9, 10",0.4988545550483549,2.778535833270437,0.11307112781256493,0.19954426732299346,-0.6724871419605892,0.0003419145253243629,1202.2385208640003,1.4767359708330243,1,-Inf,0.0,0.017312036021558484,0.01023653139887835,1343.4,-0.6707653562140643,0.004618322972411861
26.csv,166034,c460-094,"11, 12, 13, 14, 15",0.9179967103531751,0.28520952914157355,0.11983147988391729,1.0941525482726677,-0.6717845159233164,0.0003611241604250786,1202.376787583,1.4767359708330243,1,-Inf,0.0,0.018686546445131784,0.0065659111992686535,1369.2,-0.6705637288361593,0.0026222592957096395
26.csv,166034,c460-094,"16, 17, 18, 19, 20",0.20897293702451306,0.00041965984290799716,0.07437809998936239,1.9044503558425487,-0.6766439365154813,0.0005975785141766753,1202.247160075,0.9902918010441819,1,-Inf,0.0,0.01141749461810039,0.003969991095888565,1367.8,-0.6714852182024522,0.0034259124394281624
26.csv,166034,c460-094,"21, 22, 23, 24, 25",0.016296718227890715,0.01153569484958823,0.2245211539629106,0.001907616389412928,-0.701867868262634,0.0030919058964395648,1202.4192484618002,0.16491915277113176,1,-Inf,0.0,0.15620096969860658,0.0853107338753185,1345.4,-0.6717701964835573,0.0009547196209547693
26.csv,166034,c460-094,"26, 27, 28, 29, 30",0.01702289848021496,1.816570577261026,0.07621907321437359,0.00023114966271724042,-0.6772684944629709,0.0005138072008502035,1202.2683186748,0.5693456438138768,1,-Inf,0.0,0.021840162980784034,0.013163528823624242,1334.2,-0.6709144210593444,0.0026827397253377325
26.csv,166034,c460-094,"1, 2, 3, 4, 5",1.0194165988637558,5.19694373335646,0.011293324676364534,0.00030935344367700524,-0.672683647285794,0.0005230199428937317,1201.6575612836,1.5358054096663456,2,-0.6752516663123064,0.009332195984041142,0.015049704237067318,0.16981189595067653,1438.6,-0.6679701250951927,0.0060755109844913896
26.csv,166034,c460-094,"6, 7, 8, 9, 10",4.315532505484951,0.001787868061579072,0.19318246827018823,0.9874120375111212,-0.6686531376362658,0.0006503122948018314,1201.6714072102,3.1655147024021595,2,-0.6757970454994442,0.007481488456413331,0.05328448728864475,0.4278648697327613,1460.6,-0.6668040901125075,0.0059788387735046356
26.csv,166034,c460-094,"11, 12, 13, 14, 15",0.17116415277927122,5.084531068160086,3.447424272834368,3.1467255775166367,-0.6714343508384313,0.0004677491889136821,1201.6897865058,2.473429970321747,2,-0.6738235453710917,0.006371421180852795,0.019575892907459255,0.013003155044453558,1427.4,-0.6674915760495836,0.006094476203037801
26.csv,166034,c460-094,"16, 17, 18, 19, 20",1.6993048551125502,0.09693705872491198,0.091756573176634,2.81893647254791,-0.6715406204833453,0.00031275621611980724,1201.5323606716,1.7868505247079596,2,-0.6718215099178879,0.0033713420018359826,0.014826212745097562,0.01902119256909788,1426.2,-0.6688581202554973,0.00540084381753785
