fn,pid,host,thread,λsl1,λsl2,λtl1,λtl2,cv_logll,time,alpha,gen,paramid,prev_pred,prev_sd,final_pred,final_sd
split_2-4.csv,13532,CNS-S-GD,1,0.01,10.0,0.01,20.0,-0.13475660817068755,241.11261711525003,1.3974565872031035,1,252,-Inf,0.0,-0.1347566778026912,9.980397900666337e-6
split_2-4.csv,13532,CNS-S-GD,1,1.25,2.5,0.75,20.0,-0.1346427972480141,161.69083833175,3.1230692700705105,1,1547,-Inf,0.0,-0.13464306689414127,9.403817170850192e-6
split_2-4.csv,13532,CNS-S-GD,2,1.25,2.5,5.0,20.0,-0.1346394775193126,220.12881671675,0.903212585253225,1,1568,-Inf,0.0,-0.13464053119695668,9.594170911208326e-6
split_2-4.csv,13532,CNS-S-GD,2,2.5,2.5,5.0,1.0,-0.13463978765532594,148.47751449625002,0.8218799294925231,1,1907,-Inf,0.0,-0.1346388516009089,9.247362657145318e-6
split_2-4.csv,13532,CNS-S-GD,1,0.01,0.5,5.0,0.01,-0.13504247728710198,240.9549854245,2.448836017304652,2,92,-0.134669571969987,0.00010000392275292394,-0.13504611103578942,9.987162165572513e-6
split_2-4.csv,13532,CNS-S-GD,1,0.25,0.01,5.0,5.0,-0.13469649960197014,234.7622538325,1.562099574095054,2,390,-0.1346685524431116,9.995411485172318e-5,-0.13469663704561236,9.894994272511026e-6
split_2-4.csv,13532,CNS-S-GD,2,5.0,0.01,0.5,0.01,-0.1346408338201696,240.74426508425,1.3619839771018887,2,2073,-0.13466959769497044,0.00010000441816689992,-0.1346427689691635,9.993976032823017e-6
split_2-4.csv,13532,CNS-S-GD,2,2.5,0.01,5.0,2.5,-0.1346405226000895,148.84327046925,0.5,2,1761,-0.1346681008294302,9.99016710828046e-5,-0.13464234856495252,9.29035656041124e-6
split_2-4.csv,13532,CNS-S-GD,1,0.01,0.01,0.01,10.0,-0.13741910762975762,240.764922755,0.5,3,6,-0.1347128833804883,9.999854933439266e-5,-0.13739278711014472,9.99944281998685e-6
split_2-4.csv,13532,CNS-S-GD,1,1.25,2.5,0.01,0.5,-0.13467095844466223,240.566357168,1.301044355454513,3,1521,-0.13471065142859157,9.984445903788503e-5,-0.13467158329496,9.863796986744806e-6
split_2-4.csv,13532,CNS-S-GD,2,5.0,0.01,0.75,20.0,-0.1346409409265876,234.76245003949998,1.5037618943905204,3,2086,-0.13468080522471723,9.024801788733908e-5,-0.13464061981894,9.712364123088482e-6
split_2-4.csv,13532,CNS-S-GD,2,5.0,0.5,5.0,5.0,-0.13463999344965658,151.82680254775002,0.8008497242272206,3,2154,-0.134642960804942,7.366188579285187e-5,-0.13464057858953052,9.63458362672316e-6
split_2-4.csv,13532,CNS-S-GD,1,2.5,0.01,2.5,10.0,-0.1346409445891406,150.9346787015,2.41029919471845,4,1756,-0.1346044738381179,3.573851496616805e-5,-0.13464066560230387,9.382635906301448e-6
split_2-4.csv,13532,CNS-S-GD,1,1.25,0.5,0.5,2.5,-0.13464924782596469,191.03198891149998,1.3025838024731737,4,1439,-0.13467511730439413,7.655547472314254e-5,-0.13464992540127832,9.714481556064124e-6
split_2-4.csv,13532,CNS-S-GD,2,0.5,20.0,0.01,10.0,-0.13465951355631187,240.86246259900003,3.8715953279414386,4,986,-0.13481687043928273,9.465222342208341e-5,-0.13466079958923413,9.854122640206376e-6
split_2-4.csv,13532,CNS-S-GD,2,5.0,20.0,1.25,2.5,-0.13463946632294885,184.6223938005,1.225307520304348,4,2384,-0.1347506094765761,8.450812751699894e-5,-0.13463984870924284,9.303185082981353e-6
split_2-4.csv,13532,CNS-S-GD,1,0.5,0.01,5.0,0.5,-0.13465282737371576,240.058548635,2.467314266311326,5,730,-0.13470291951108113,6.674794707444723e-5,-0.13466010578475246,9.324081921164087e-6
split_2-4.csv,13532,CNS-S-GD,1,0.75,10.0,0.25,5.0,-0.13465325067766165,223.6306195355,3.38613395685784,5,1286,-0.1346499759173047,6.656752715551146e-5,-0.134653050691667,9.710145499616568e-6
split_2-4.csv,13532,CNS-S-GD,2,1.25,0.01,0.75,2.5,-0.1346482625577772,208.90820138200002,1.2288128158724954,5,1397,-0.13468272112432886,6.587451851230641e-5,-0.13464827629460474,9.726361066778062e-6
split_2-4.csv,13532,CNS-S-GD,2,5.0,2.5,1.25,2.5,-0.13464182158606988,151.52306112875002,0.7060083331958938,5,2237,-0.13460528746886943,4.53028776159412e-5,-0.13464070677192544,9.482697007763553e-6
split_2-4.csv,13532,CNS-S-GD,1,0.75,20.0,1.25,20.0,-0.13463982006042513,236.5705619415,1.1251932625513135,6,1358,-0.13467865780352553,6.392060484623263e-5,-0.134640600077584,9.620599464390306e-6
split_2-4.csv,13532,CNS-S-GD,1,0.01,20.0,0.01,1.0,-0.13476564134539662,240.90116520675002,1.3227330873438916,6,297,-0.13477668475359628,9.198407065105387e-5,-0.1347656232292611,9.984004365067674e-6
split_2-4.csv,13532,CNS-S-GD,2,0.01,20.0,0.25,20.0,-0.13469849447104268,240.80206607475,3.4109809578649832,6,308,-0.13478377255571913,9.331379515080526e-5,-0.1346995337712778,9.948081105000095e-6
split_2-4.csv,13532,CNS-S-GD,2,0.01,0.01,0.5,0.01,-0.13928075454045857,240.70843091075,0.386834015878934,6,15,-0.13484056426280736,9.911940024945666e-5,-0.13923520484692706,9.998374061649248e-6
split_2-4.csv,13532,CNS-S-GD,1,5.0,0.5,5.0,1.0,-0.13463953025807351,132.97060789825,0.5673616559362696,7,2152,-0.1346762884249173,4.538937773513985e-5,-0.13464021463581502,9.733589199691742e-6
split_2-4.csv,13532,CNS-S-GD,1,2.5,1.0,2.5,20.0,-0.13463946690162176,200.57406849849997,1.076018706383263,7,1855,-0.1346428090400671,3.096433504919876e-5,-0.1346383807474433,8.640312136431299e-6
split_2-4.csv,13532,CNS-S-GD,2,0.75,0.01,5.0,1.0,-0.13463341891571123,240.75332169324997,3.1426979162268975,7,1074,-0.13459499436049718,1.5366297240533678e-5,-0.1346266385663485,8.317698497622845e-6
split_2-4.csv,13532,CNS-S-GD,2,0.75,0.5,2.5,2.5,-0.13465574657140045,160.33370719250001,1.3937753085847318,7,1117,-0.13461093934641966,4.8472234759051865e-5,-0.13465534696283016,9.726268197892209e-6
split_2-4.csv,13532,CNS-S-GD,1,0.5,5.0,0.01,5.0,-0.13468624727054596,241.02785677650002,3.4250320165796753,8,887,-0.13465502423638231,5.156874900341518e-5,-0.13468524657455253,9.813101132442438e-6
split_2-4.csv,13532,CNS-S-GD,1,5.0,10.0,1.25,20.0,-0.13463946064630766,209.77289196425002,1.0207028251762782,8,2338,-0.13465822088852136,5.324128371804255e-5,-0.13463941290030987,9.663683141749074e-6
split_2-4.csv,13532,CNS-S-GD,2,0.5,20.0,2.5,5.0,-0.1346398862123027,240.86303213925,4.56987187765445,8,1020,-0.1346588435834665,5.320544852065289e-5,-0.1346394636221895,9.3515539567739e-6
split_2-4.csv,13532,CNS-S-GD,2,2.5,2.5,0.25,1.0,-0.134641899594646,215.01751873875003,1.114073076060064,8,1872,-0.13468871883419295,4.896587366623223e-5,-0.13464301182511773,9.661847085283505e-6
split_2-4.csv,13532,CNS-S-GD,1,2.5,20.0,0.01,2.5,-0.13465180452023182,241.02076538949999,1.5607791874014914,9,2013,-0.1346951133715542,6.85300489972813e-5,-0.13465223699552067,9.826771800766523e-6
split_2-4.csv,13532,CNS-S-GD,1,2.5,1.0,0.01,0.01,-0.1346912195852734,240.90282102025,0.5,9,1814,-0.1348586981170159,9.751572277245372e-5,-0.1346915132128082,9.988172940191388e-6
split_2-4.csv,13532,CNS-S-GD,2,5.0,20.0,5.0,5.0,-0.13463962277443045,234.024991572,1.864356956501465,9,2399,-0.13464639455848854,4.634958499413139e-5,-0.13464036191263792,9.507274341686308e-6
split_2-4.csv,13532,CNS-S-GD,2,5.0,0.01,0.25,2.5,-0.13464093782878414,241.00170358825,2.0317113769857906,9,2069,-0.13468469762906649,5.564626241395579e-5,-0.1346408142823404,9.726886246904853e-6
split_2-4.csv,13532,CNS-S-GD,1,0.75,20.0,5.0,1.0,-0.13463408763916618,241.03403097900002,3.938427838102572,10,1368,-0.13468348513845904,4.715501507163839e-5,-0.1346325712814084,9.335072711991135e-6
split_2-4.csv,13532,CNS-S-GD,1,0.01,10.0,5.0,0.01,-0.13476259816098035,240.96177130825,5.0,10,288,-0.13473730387768756,9.128841716585317e-5,-0.13476163408432446,9.987548197093237e-6
split_2-4.csv,13532,CNS-S-GD,2,5.0,0.01,0.5,0.5,-0.13464076807647252,241.025187478,1.4212050305667925,10,2074,-0.13463003548900018,5.624586379016833e-5,-0.1346410727214132,9.367932406333377e-6
split_2-4.csv,13532,CNS-S-GD,2,5.0,0.01,1.25,0.5,-0.13462826430852268,241.03319146675,2.453284790505525,10,2088,-0.13461603265243555,5.785047813637603e-5,-0.13462798975495924,9.412181609187536e-6
split_2-4.csv,13532,CNS-S-GD,1,0.01,10.0,0.25,2.5,-0.134748926229551,240.85193421425,3.8451738977060907,11,256,-0.13474954780627607,7.427001522816158e-5,-0.13474888144517216,9.94529748970759e-6
split_2-4.csv,13532,CNS-S-GD,1,0.5,5.0,0.75,0.5,-0.13467411813899863,222.90666019775,1.5505488260062805,11,905,-0.13467696955380246,5.924159346482449e-5,-0.13467214508172315,9.573655775721374e-6
split_2-4.csv,13532,CNS-S-GD,2,1.25,10.0,1.25,2.5,-0.13464039535769098,186.88336380099997,0.826650357697172,11,1649,-0.1346161185191093,2.4385618321660052e-5,-0.13463977385682332,8.877643518357459e-6
split_2-4.csv,13532,CNS-S-GD,2,5.0,0.5,0.01,20.0,-0.13463941546884847,240.72814405549997,1.5692099291469677,11,2114,-0.13480522704724093,9.369310426082712e-5,-0.1346405689357426,9.90950407842878e-6
