fn,pid,host,thread,λsl1,λsl2,λtl1,λtl2,cv_logll,cv_logll_std,time,alpha,gen,prev_pred,prev_sd,prim_norm,dual_norm,steps,final_pred,final_sd
32.csv,191342,c460-102,"1, 2, 3, 4, 5",0.01921610347643618,0.10527043543195315,0.035465268378287694,0.018717163419987894,-0.5604525796340807,0.013569243855496663,1201.2769870506002,0.052548324503564926,1,-Inf,0.0,0.18442256185238973,0.04487829611070539,1387.6,-0.5848775933598345,0.017844712549949928
32.csv,191342,c460-102,"6, 7, 8, 9, 10",0.29013962397501664,0.7629197044976402,0.07577254197478554,0.003245826409084103,-0.5784821352946459,0.002430824535119362,1201.258745802,0.1362968204720097,1,-Inf,0.0,0.07255152693604092,0.05801514703836701,1411.2,-0.5633232345943467,0.022946982673003664
32.csv,191342,c460-102,"11, 12, 13, 14, 15",0.4134666741545768,0.0023473255393152035,0.12396648944916651,0.0030547079721019678,-0.586205291141401,0.0055700647579647305,1201.2885309426001,0.10053996729032881,1,-Inf,0.0,0.059535975996656,0.037575679541231186,1399.6,-0.5713031868909424,0.016431975008792038
32.csv,191342,c460-102,"16, 17, 18, 19, 20",0.011336597389626233,0.002547464467695061,0.10922885163491246,1.6834576670765227,-0.5533528072417718,0.015246588817994771,1201.4350272468,0.07553716550738451,1,-Inf,0.0,0.21123643153451085,0.06853837524220355,1354.4,-0.5640436000371057,0.03167602480593815
32.csv,191342,c460-102,"21, 22, 23, 24, 25",0.9510339968718775,0.020076387363456797,1.7816291119867163,0.00048336565978827044,-0.5821893375681629,0.004276422898969476,1201.4061733714002,0.1362968204720097,1,-Inf,0.0,0.027923158529434063,0.04933721160883915,1448.6,-0.5306903334879753,0.04854190735596025
32.csv,191342,c460-102,"26, 27, 28, 29, 30",1.7519127189571155,0.005608542537234453,0.04655115679237735,0.011059228372654516,-0.56661518553271,0.006171374073728889,1201.3761980884,0.18141106804824494,1,-Inf,0.0,0.0583780113262511,0.08986969582459893,1420.4,-0.5025920571019464,0.03229257308840211
32.csv,191342,c460-102,"1, 2, 3, 4, 5",1.9276236752161398,0.21577938562165416,0.017367674296512703,3.787730353604696,-0.5387306096313409,0.013016833042500514,1201.831981732,0.24628729420365839,2,-0.5595043728206885,0.012027367815779403,0.05625257608575982,0.16849747544071908,1514.0,-0.4980746558101436,0.06341940308013745
32.csv,191342,c460-102,"6, 7, 8, 9, 10",0.9194268864105316,0.030341499268465768,0.051438976368981065,0.21964985374781426,-0.5815569713070639,0.006389859270762771,1202.1044790851997,0.14992650251921066,2,-0.5539313033424148,0.007620032130403958,0.05653833227743325,0.0511351128244404,1493.8,-0.5456178858164167,0.017434976968198537
32.csv,191342,c460-102,"11, 12, 13, 14, 15",2.580749994623121,0.0007870383031549859,3.218440687690644,0.18291179894161527,-0.5772369261700196,0.006098694175390972,1201.2128298864,0.18141106804824494,2,-0.5691170831525729,0.011420233845641656,0.018956850146680505,0.06214675901457134,1529.0,-0.4930273018267435,0.06452260568071898
32.csv,191342,c460-102,"16, 17, 18, 19, 20",0.17663283186802897,0.00025235452868015075,0.11885961278649777,0.8525471735471191,-0.5899120721210428,0.00434604101348002,1201.4807508766,0.102401818536446,2,-0.5619690729392558,0.008854972196604265,0.046792847149047974,0.025953695368509493,1498.8,-0.5758174369711669,0.01680642695992471
32.csv,191342,c460-102,"21, 22, 23, 24, 25",1.6907261284996267,0.010517079231081508,0.03938795190337673,0.7670030186782106,-0.5643577716896502,0.002337130697076143,1202.2784487918,0.21152530534425362,2,-0.55273683716061,0.009059218055668719,0.04631812177599517,0.09607860103387614,1475.0,-0.5076181841727595,0.03206692730130423
32.csv,191342,c460-102,"26, 27, 28, 29, 30",0.22716036848575116,0.0017177103803615985,0.5223922594230018,1.221925151549133,-0.5897598454859855,0.0025801688399131255,1202.1673760308,0.11264200039009062,2,-0.5590701498045655,0.008612452600983268,0.03427999621565069,0.03026620030468636,1487.4,-0.5651456195017779,0.027406293662763134
32.csv,191342,c460-102,"1, 2, 3, 4, 5",0.4914950296889758,0.008932460462116957,0.01658179020514554,0.00019734060069162888,-0.5817436070483988,0.00467148300801334,1201.1891929571998,0.1239062004290997,3,-0.5705545762979392,0.010522224866095404,0.06502902634112247,0.05801815619616334,1495.4,-0.5673365317668833,0.01489858217144387
32.csv,191342,c460-102,"6, 7, 8, 9, 10",0.013931361802568064,0.15445091231153593,0.12279801357843635,0.15791740122550055,-0.5750339760721934,0.007170740633475909,1202.0662086070001,0.06994181991424492,3,-0.5598923571410864,0.007185528313997014,0.1219976079608434,0.03430777867039545,1440.0,-0.5835925819875405,0.018826897564243716
32.csv,191342,c460-102,"11, 12, 13, 14, 15",1.1695608519890732,0.03836719102541977,0.010917244322949571,5.043865356779305,-0.5605823530152987,0.00939831164486451,1201.6642442992002,0.23267783587867902,3,-0.5411155227875506,0.004935308230132743,0.05362572156213661,0.10879456874486522,1548.0,-0.4935588378491778,0.06506933170972598
32.csv,191342,c460-102,"16, 17, 18, 19, 20",2.998498400712243,0.7966926213650934,0.4137925259026826,4.764970176664626,-0.565770757640369,0.010282185901074532,1201.6482760847998,0.2195073923383764,3,-0.5592711605096778,0.010817824267116052,0.022875188648955862,0.09170056237424558,1517.8,-0.48992008116197033,0.06521204653466948
